API,COUNTRY,EMISSIONS,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
INTL.4010-8-SVN-MMTCD.A,Slovenia,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,1.239469524,1.527343444,1.473523703,1.961159037,2.541403722,1.76839071,1.854597598,1.901333202,1.922712075,1.979822335,1.91700105,1.930326777,2.101657556,2.172093543,2.103561231,2.137827387,2.054065673,1.945556179,2.018427262,1.72550297,1.661099789,1.618635649,1.464427863,1.554054356,1.649277466,1.727360417,1.694971506,1.506429749,1.722460514,1.86257279
INTL.4006-8-SVN-MMTCD.A,Slovenia,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,4.905503762,5.929930762,6.411067762,6.963621762,8.067326762,8.017675762,7.346726762,7.390906762,6.965953,7.246379523,7.061862762,7.186530762,7.469169762,7.678986762,7.942097762,7.952684762,9.256558762,7.833354,7.915236,7.968455,7.857798,7.489782,7.290256,7.171673,7.683386,7.858568,8.236203,7.967466,6.67768758,6.757630192
INTL.4008-8-SLB-MMTCD.A,Solomon Islands,CO2 emissions (MMtonnes CO2),0.09768,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16724932,0.2,0.2,0.3779061,0.391060441,0.392179045,0.388569441,0.363914369,0.331821839,0.318095326,0.322621383,0.338062091,0.33326965,0.31584511,0.326149483
INTL.4002-8-SLB-MMTCD.A,Solomon Islands,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-SLB-MMTCD.A,Solomon Islands,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-SLB-MMTCD.A,Solomon Islands,Petroleum and other liquids (MMtonnes CO2),0.09768,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16724932,0.2,0.2,0.3779061,0.391060441,0.392179045,0.388569441,0.363914369,0.331821839,0.318095326,0.322621383,0.338062091,0.33326965,0.31584511,0.326149483
INTL.4008-8-SOM-MMTCD.A,Somalia,CO2 emissions (MMtonnes CO2),1.11837,1.3,1.3,1.2,1.3,1.3,1.4,1.1,1.1,1.1,1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.806957487,0.9,0.8,0.8,0.847146451,0.832532163,0.847203703,0.847098186,0.879112,0.895059,0.879181701,0.882390681,0.881782105,0.841945832,0.888395216
INTL.4002-8-SOM-MMTCD.A,Somalia,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-SOM-MMTCD.A,Somalia,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-SOM-MMTCD.A,Somalia,Petroleum and other liquids (MMtonnes CO2),1.11837,1.3,1.3,1.2,1.3,1.3,1.4,1.1,1.1,1.1,1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.806957487,0.9,0.8,0.8,0.847146451,0.832532163,0.847203703,0.847098186,0.879112,0.895059,0.879181701,0.882390681,0.881782105,0.841945832,0.888395216
INTL.4008-8-ZAF-MMTCD.A,South Africa,CO2 emissions (MMtonnes CO2),228.6410193,247.0838629,265.269974,274.5814931,292.6566743,298.2435963,299.5228423,313.6473023,314.9223364,315.8627913,329.498834,327.7003715,328.635756,336.6432793,341.703525,361.1880967,374.2091246,385.7161049,395.4529499,384.5604707,392.9875703,390.7610787,405.3522685,428.6741118,432.6675615,445.5445017,455.6492147,459.1467847,466.8144959,463.1392825,479.4290932,464.7196033,471.966323,479.2356807,471.3827335,473.9910043,470.9596892,474.3671426,456.3645764,480.5996772,466.6719391,445.7834789
INTL.4002-8-ZAF-MMTCD.A,South Africa,Coal and coke (MMtonnes CO2),184.1792093,201.0838629,215.269974,226.5814931,241.6566743,248.2435963,248.5228423,263.6473023,265.9223364,265.8627913,275.498834,269.7003715,266.1639385,274.1218328,277.8584978,296.3429029,308.5978062,321.2830251,327.608398,312.8140068,323.7506665,320.6413829,331.8402207,352.2012992,353.5468706,360.8151677,368.4098231,379.8585979,379.732045,378.0965644,385.562436,363.6122862,378.6753607,376.7959799,375.2061401,368.2452478,372.7320975,372.9289625,351.9176488,387.8345844,383.8369399,362.2386332
INTL.4010-8-ZAF-MMTCD.A,South Africa,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,2.471817479,3.521446519,3.845027192,3.845193843,3.611318422,3.433079832,2.844551861,2.746463866,3.236903842,4.119695798,4.512047779,4.472812581,6.1206909,7.729334022,8.239391597,7.788186819,8.082450804,7.042718055,7.866657215,8.98486036,9.220271549,9.612623529,9.318359544,9.612623529,9.779371705,9.95200511,10.29205159,10.39097133,10.1853241,10.86817583
INTL.4006-8-ZAF-MMTCD.A,South Africa,Petroleum and other liquids (MMtonnes CO2),44.46181,46,50,48,51,50,51,50,49,50,54,58,60,59,60,61,62,61,65,69,66,66,69,72,73,77,79,71.5,79,78,86,92.12245666,84.07069075,92.82707721,86.8582338,96.133133,88.44822,91.486175,94.154876,82.37412141,72.6496751,72.67666987
INTL.4008-8-KOR-MMTCD.A,South Korea,CO2 emissions (MMtonnes CO2),138.9008355,146.2525588,149.4552739,153.8106654,169.2653187,177.8741289,190.0702972,207.6043611,233.1552866,243.0930481,263.6726854,287.7219208,310.3486145,335.3117765,362.803287,391.6880893,422.3283933,446.2450553,391.6252498,428.9977425,465.6595976,480.3668295,480.1092913,492.7061333,497.2120715,504.4641264,512.0359579,537.4777615,549.2931595,556.0264277,612.0598291,636.267934,641.572254,647.0002009,642.5347301,662.079625,682.9346081,687.9410717,702.5086343,686.672901,658.6946756,678.8909631
INTL.4002-8-KOR-MMTCD.A,South Korea,Coal and coke (MMtonnes CO2),65.50895249,74.78406038,78.74243587,81.1497956,91.70217874,102.0977909,109.9468662,119.2782016,125.8483233,119.2658083,115.7489565,112.751169,104.2318474,107.7003085,108.2105325,110.9688663,124.0682215,132.1700308,136.425376,143.8338093,172.7051483,187.1447341,179.2043765,190.0991915,192.5447808,196.9139398,204.1290445,221.5651844,246.4773194,256.1971016,287.3517013,311.1203894,306.4955753,304.5055091,314.2395336,323.6050152,324.878205,330.3908728,332.9107686,319.3828426,301.2995865,304.1798215
INTL.4010-8-KOR-MMTCD.A,South Korea,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0.148426025,4.4488015,5.753783273,5.51651386,6.35263387,7.355351813,9.642329109,12.04505592,16.03354052,19.38730304,25.61302586,31.15436053,29.14365781,35.48816921,39.69408126,42.67554036,48.9005418,50.95317784,60.06948174,63.90009057,68.30545946,73.7913271,75.05850408,72.15256806,90.85227485,97.93466853,106.1071648,110.2517978,99.42120651,92.97100481,96.28139611,99.61618691,115.7280747,112.1865794,115.1971241,125.2277116
INTL.4006-8-KOR-MMTCD.A,South Korea,Petroleum and other liquids (MMtonnes CO2),73.39188301,71.46849839,70.71283806,72.66086982,77.56314,75.776338,79.975005,83.877358,101.55318,118.310726,141.571095,167.6154,196.474438,215.566412,238.559214,261.33192,272.647146,282.920664,226.056216,249.675764,253.260368,250.546555,252.004373,251.653764,244.597809,243.650096,239.601454,242.12125,227.757336,227.676758,233.855853,227.212876,228.969514,232.242894,228.87399,245.503605,261.775007,257.934012,253.869791,255.103479,242.197965,249.48343
INTL.4008-8-SSD-MMTCD.A,South Sudan,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.427734967,1.564615172,1.618522479,1.981151,1.859652,1.623722,1.675889,1.77826628,1.697965554,1.791640783
INTL.4002-8-SSD-MMTCD.A,South Sudan,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-SSD-MMTCD.A,South Sudan,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-SSD-MMTCD.A,South Sudan,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.427734967,1.564615172,1.618522479,1.981151,1.859652,1.623722,1.675889,1.77826628,1.697965554,1.791640783
INTL.4008-8-ESP-MMTCD.A,Spain,CO2 emissions (MMtonnes CO2),189.1223193,194.4649495,210.3219996,205.2892138,206.9760752,206.179422,209.1235479,210.4928468,210.3447758,231.9090299,236.4315093,247.3661931,253.783491,241.2564935,248.5224811,259.0559015,253.5440499,275.3230072,283.4701061,302.3252425,315.7942838,319.7679854,338.2287608,338.4411268,358.9285816,375.0056883,367.7197579,381.7985049,349.9964015,316.2502893,305.1241556,297.4054064,291.5907899,273.920102,274.5592403,283.9962303,285.147351,297.5048693,293.7794737,281.3611852,230.5696133,249.2544758
INTL.4002-8-ESP-MMTCD.A,Spain,Coal and coke (MMtonnes CO2),59.18920709,76.67138545,84.61515973,88.0509519,86.99734231,89.79155738,87.01794542,84.19194348,70.52221851,89.2501894,87.22607512,88.23031848,87.43107601,82.35798807,79.7593135,81.28133578,69.02421077,75.69752418,72.73236861,80.1638939,85.0470239,77.84374858,86.28068082,78.83686238,83.49485751,82.94931616,73.14920527,81.55027685,50.67312098,36.21406776,29.0955646,33.26136618,40.34645801,40.67808508,44.78564309,44.97299601,38.73167966,45.79679876,37.46424392,17.48006068,12.10046339,11.8261426
INTL.4010-8-ESP-MMTCD.A,Spain,Consumed natural gas (MMtonnes CO2),3.393079947,3.99898708,4.293345467,4.600013,4.38927192,5.003243667,5.3083195,6.059071333,7.82304633,10.35772247,11.6130432,13.0646736,13.77728804,13.59818142,14.48632465,18.06009671,20.21096115,26.44598499,27.15086949,31.07899859,33.75033286,36.36925985,43.86550794,47.13055845,57.71361607,68.12450912,73.09500164,74.51080208,81.66474649,72.91406255,72.92599701,67.67613926,65.93182086,60.30103992,55.41975418,57.39934225,58.53498634,63.64334954,63.4764628,72.58196752,65.17992894,68.52318319
INTL.4006-8-ESP-MMTCD.A,Spain,Petroleum and other liquids (MMtonnes CO2),126.5400323,113.794577,121.4134944,112.6382489,115.589461,111.384621,116.797283,120.241832,131.999511,132.301118,137.592391,146.071201,152.575127,145.300324,154.276843,159.714469,164.308878,173.179498,183.586868,191.08235,196.996927,205.554977,208.082572,212.473706,217.720108,223.931863,221.475551,225.737426,217.658534,207.122159,203.102594,196.467901,185.312511,172.940977,174.353843,181.623892,187.880685,188.064721,192.838767,191.299157,153.289221,168.90515
INTL.4008-8-LKA-MMTCD.A,Sri Lanka,CO2 emissions (MMtonnes CO2),4.87238,4.9,5,5.1,5.6,4.7,4.9,5.6,5.2,4.8,5.301221386,5.301408715,5.601315051,6.301377418,6.701439785,7.10147412,8.00151467,8.90155522,9.00159577,9.800638108,11.00211257,11.00119759,11.00025786,11.00021613,12.00142528,13.00032662,13.0001059,12.60963937,12.11978918,13.09611169,13.57686518,16.15497873,18.11632534,15.8492247,19.47248749,20.76259626,23.25597957,23.50906414,22.80941718,23.93903481,21.4166691,21.95668424
INTL.4002-8-LKA-MMTCD.A,Sri Lanka,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0.001221386,0.001408715,0.001315051,0.001377418,0.001439785,0.00147412,0.00151467,0.00155522,0.00159577,0.000638108,0.002112573,0.001197594,0.000257861,0.000216132,0.001425283,0.000326622,0.000105897,0.109639373,0.119789179,0.096111694,0.439637619,1.206462797,1.936346953,2.044305144,3.990847598,4.75148326,5.05971657,5.277180144,5.081500184,5.545583336,5.662811765,6.195085432
INTL.4010-8-LKA-MMTCD.A,Sri Lanka,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-LKA-MMTCD.A,Sri Lanka,Petroleum and other liquids (MMtonnes CO2),4.87238,4.9,5,5.1,5.6,4.7,4.9,5.6,5.2,4.8,5.3,5.3,5.6,6.3,6.7,7.1,8,8.9,9,9.8,11,11,11,11,12,13,13,12.5,12,13,13.13722756,14.94851593,16.17997839,13.80491955,15.48163989,16.011113,18.196263,18.231884,17.727917,18.39345147,15.75385733,15.76159881
INTL.4008-8-SDN-MMTCD.A,Sudan,CO2 emissions (MMtonnes CO2),3.166282759,3.203202759,3.503202759,3.4,3.1,3.5,4.3,4.2,4.5,4.3,3.9,5.6,5.2,4.9,4.3,4,4,4.1,4.1,4.5,6.5,7.5,8.7,9.8,11,11,12,11.5,12,18,16,15.62412973,14.09154003,14.86427836,14.89745559,16.732517,18.54373,18.613108,18.36376,17.31946236,17.00952876,17.07857982
INTL.4002-8-SDN-MMTCD.A,Sudan,Coal and coke (MMtonnes CO2),0.003202759,0.003202759,0.003202759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-SDN-MMTCD.A,Sudan,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-SDN-MMTCD.A,Sudan,Petroleum and other liquids (MMtonnes CO2),3.16308,3.2,3.5,3.4,3.1,3.5,4.3,4.2,4.5,4.3,3.9,5.6,5.2,4.9,4.3,4,4,4.1,4.1,4.5,6.5,7.5,8.7,9.8,11,11,12,11.5,12,18,16,15.62412973,14.09154003,14.86427836,14.89745559,16.732517,18.54373,18.613108,18.36376,17.31946236,17.00952876,17.07857982
INTL.4008-8-SUR-MMTCD.A,Suriname,CO2 emissions (MMtonnes CO2),2.08924,1.8,1.6,1.2,1,1.2,1.3,1.2,1.1,1.2,1.5,1.5,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.7,1.8,1.8,1.9,2,2,2.030626983,2,2.1,2.7,2.056473316,2.458005569,2.26434235,2.359134371,2.220087,2.049781,2.308820001,2.314032735,2.371993857,2.213416201,2.214170618
INTL.4002-8-SUR-MMTCD.A,Suriname,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-SUR-MMTCD.A,Suriname,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010034321,0.010912857,0.010912857,0.012821201,0.013575618
INTL.4006-8-SUR-MMTCD.A,Suriname,Petroleum and other liquids (MMtonnes CO2),2.08924,1.8,1.6,1.2,1,1.2,1.3,1.2,1.1,1.2,1.5,1.5,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.7,1.8,1.8,1.9,2,2,2.030626983,2,2.1,2.7,2.056473316,2.458005569,2.26434235,2.359134371,2.220087,2.049781,2.29878568,2.303119878,2.361081,2.200595,2.200595
INTL.4008-8-SWE-MMTCD.A,Sweden,CO2 emissions (MMtonnes CO2),83.07151559,71.54313607,64.37757386,57.11552193,57.8403128,62.20359837,63.70773686,62.1013975,59.04790967,57.77287262,54.85455192,54.95609078,58.12318875,57.51622305,62.31679045,61.02892273,65.79828915,61.14004199,62.33118172,60.08282377,56.66824515,57.92289231,58.12589315,60.10241457,60.04634572,57.6515103,58.98204539,57.54317592,56.4709533,52.08750447,57.18628858,53.19420375,50.34155423,49.52514898,48.63085727,48.80230516,50.36024388,50.59073156,46.97085548,48.12173052,45.37005947,49.42735309
INTL.4002-8-SWE-MMTCD.A,Sweden,Coal and coke (MMtonnes CO2),6.496102309,5.224066125,6.238124682,7.973974088,8.441064798,10.56111909,10.55043306,9.825836778,9.908886321,10.41042172,9.335522926,9.116171451,9.45560081,9.093485116,10.5450087,9.693939967,10.45922489,9.196306296,8.955720086,8.507401882,8.655658266,9.585580842,9.972976595,9.751071771,10.13233067,9.390858353,10.15804579,9.37819743,9.246251684,5.893330481,8.604117811,8.002891186,6.864675926,7.182815097,6.775664155,6.735155561,6.835658314,6.689001078,6.988473288,7.379967069,5.484055342,5.33028133
INTL.4010-8-SWE-MMTCD.A,Sweden,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0.15662328,0.4202088,0.578370723,0.680080353,0.9979959,1.206879997,1.25935304,1.431784938,1.584187176,1.558165746,1.575240761,1.630715262,1.63998069,1.595506637,1.798514124,1.656141319,1.859905779,1.876814014,1.957128127,1.883154602,1.733094022,1.754229315,1.965582244,1.663347555,2.593300445,3.285295351,2.737549256,2.45429932,2.216359052,1.917973106,2.009605303,1.911627453,2.26717575,2.26717575,2.358863004,2.659555524,2.788020615
INTL.4006-8-SWE-MMTCD.A,Sweden,Petroleum and other liquids (MMtonnes CO2),76.57541328,66.31906994,58.13944917,49.14154784,49.399248,51.485856,52.737095,51.69719,48.458943,46.364455,44.312149,44.58056628,47.235803,46.83855076,50.213616,49.759742,53.708349,50.303755,51.779955,49.77690776,46.35644557,46.47740569,46.27610254,48.39421468,48.03086044,46.52755792,47.06977029,46.19939625,45.56135406,43.60087354,45.29687542,42.4537633,41.02257898,40.12597483,39.93722001,40.05754429,41.61295811,41.63455474,37.71520644,38.38290044,37.2264486,41.30905115
INTL.4008-8-CHE-MMTCD.A,Switzerland,CO2 emissions (MMtonnes CO2),41.28841088,38.16375546,36.25479354,39.88400664,40.37544239,43.80712956,43.83171056,42.4202393,42.45857721,42.274665,42.26093454,44.55081455,45.10507096,42.93225647,42.39182134,43.4712499,44.33135558,43.56454705,45.23561015,45.6262472,44.55394322,45.704923,43.69408147,44.47534166,44.71277595,45.18369009,44.78441827,42.93157884,44.6887509,43.38559761,44.8419968,41.09860328,42.6797715,43.63753745,39.63875616,39.55827521,40.23587655,39.63233286,38.81165762,38.71800896,32.71652653,34.12004356
INTL.4002-8-CHE-MMTCD.A,Switzerland,Coal and coke (MMtonnes CO2),0.958277717,1.355060777,1.161278626,1.071986238,1.457071846,1.414710329,1.216764242,1.147196502,0.957685013,0.989092983,0.992910567,0.851147637,0.611503086,0.492904177,0.521083678,0.544613171,0.412766997,0.331524213,0.277531167,0.294979794,0.414316414,0.43694617,0.41538794,0.419068406,0.400161107,0.470003225,0.47921902,0.567541886,0.514327523,0.480823926,0.42314605,0.402815005,0.429247154,0.41931393,0.403288405,0.434942362,0.397738458,0.374226333,0.327404467,0.298029963,0.30572774,0.326673739
INTL.4010-8-CHE-MMTCD.A,Switzerland,Consumed natural gas (MMtonnes CO2),2.006284793,2.168956533,2.336191147,2.548523927,2.816884547,2.982315233,3.03951032,3.2534348,3.2566182,3.58228002,3.818447977,4.283146914,4.505800876,4.724890297,4.658261661,5.135808733,5.557090583,5.365598833,5.524536986,5.723688406,5.691134808,5.922839826,5.813689528,6.144970255,6.34029184,6.50880458,6.330717253,6.16411943,6.571996858,6.30965316,7.052097225,6.261082517,6.86439882,7.234049761,6.284065996,6.720752081,7.065501325,7.101891523,6.746269149,6.925936001,6.745016794,7.324702818
INTL.4006-8-CHE-MMTCD.A,Switzerland,Petroleum and other liquids (MMtonnes CO2),38.32384837,34.63973814,32.75732376,36.26349648,36.101486,39.410104,39.575436,38.019608,38.244274,37.703292,37.449576,39.41652,39.987767,37.714462,37.212476,37.790828,38.361498,37.867424,39.433542,39.607579,38.448492,39.345137,37.465004,37.911303,37.972323,38.20488228,37.974482,36.19991752,37.60242652,36.59512052,37.36675352,34.43470576,35.38612552,35.98417376,32.95140176,32.40258076,32.77263676,32.156215,31.737984,31.494043,25.665782,26.468667
INTL.4008-8-SYR-MMTCD.A,Syria,CO2 emissions (MMtonnes CO2),16.428087,17.45876479,17.47537841,20.46517031,22.4689729,23.26160808,24.46256738,28.12609405,28.92756575,30.80088823,36.25896141,32.33135786,33.49391047,37.67043923,40.86112598,39.31902609,41.26112897,43.2313311,47.37693324,49.89871874,50.01104385,49.08751117,52.34417283,52.45008214,51.93156814,50.97431736,51.27829616,50.04879053,54.85439619,61.56580102,64.90402265,60.17150235,45.27151814,30.97723721,27.28042514,26.6966655,25.71906267,26.08949398,30.95756278,26.87464033,25.23531637,25.56471649
INTL.4002-8-SYR-MMTCD.A,Syria,Coal and coke (MMtonnes CO2),0.009608276,0.009608276,0.016013793,0.016013793,0.009608276,0.006405517,0.003202759,0.003202759,0.00883651,0.014470262,0.001788539,0.002334209,0.004925843,0.001205038,0.011999494,0.019489587,0.015096141,0.011950581,0.012582798,0.011644544,0.015819905,0.011560046,0.004205486,0.012026796,0.003072823,0.007581943,0.017296759,0.01167925,0.005366373,0.009542535,0.012274775,0.018187881,0.021245903,0.015798722,0.009364611,0.015908915,0.025064865,0.039635542,0.0216289,0.027941603,0.086055109,0.089994743
INTL.4010-8-SYR-MMTCD.A,Syria,Consumed natural gas (MMtonnes CO2),0.867688727,0.449156517,0.45936462,0.449156517,0.45936462,0.255202567,0.45936462,1.122891293,0.91872924,1.786417967,5.257172873,6.329023653,6.488984622,6.669234195,6.849126484,5.299536499,7.246032828,8.219380521,10.36435044,10.8870742,10.99522394,10.07595112,13.33996735,13.43805534,13.92849532,11.96673541,12.2609994,11.77055942,11.84902982,14.55625849,18.89174788,15.92949042,12.65335138,10.39732749,9.612623529,8.435567587,7.356608806,7.258987433,7.219938884,6.927074767,6.087530964,6.405776638
INTL.4006-8-SYR-MMTCD.A,Syria,Petroleum and other liquids (MMtonnes CO2),15.55079,17,17,20,22,23,24,27,28,29,31,26,27,31,34,34,34,35,37,39,39,39,39,39,38,39,39,38.26655186,43,47,46,44.22382405,32.59692085,20.564111,17.658437,18.245189,18.337389,18.790871,23.715995,19.91962396,19.0617303,19.06894511
INTL.4008-8-TWN-MMTCD.A,Taiwan,CO2 emissions (MMtonnes CO2),70.10359956,64.02572093,64.05590278,71.06356547,80.68989382,81.86011795,87.67212514,91.57640962,106.0854028,116.1946131,119.2480912,125.038997,132.0744105,145.029704,156.7465125,171.8530796,187.9852818,197.3030241,211.983871,210.1090064,237.7232819,229.2158673,254.0639216,271.6312547,257.8535105,267.3341318,274.5019095,253.7186647,265.0646692,242.2614671,271.970446,276.0483945,268.9396697,267.3740813,274.0430358,273.1864959,281.1647763,267.1337195,283.1936622,279.1009493,272.970788,287.038653
INTL.4002-8-TWN-MMTCD.A,Taiwan,Coal and coke (MMtonnes CO2),12.95736537,12.08155344,14.27829222,19.45269996,22.80127666,24.08260145,29.45011194,32.18774543,36.75219491,38.41709656,37.80398043,41.46804701,47.9908772,52.12768036,55.28939802,56.85213429,64.84246887,73.39007419,80.19364608,84.2011883,99.4993984,105.0540968,112.2312909,121.4259458,125.1905763,129.7809109,135.4931931,141.8364182,135.9027011,130.2092123,137.4492641,145.0738596,143.8308623,145.0526728,145.8319018,142.0565195,144.2580046,132.0281,147.3312615,141.4446229,138.6227772,143.1062019
INTL.4010-8-TWN-MMTCD.A,Taiwan,Consumed natural gas (MMtonnes CO2),2.38866419,2.94416749,1.77761056,2.61086551,2.88861716,2.7775165,2.2220132,2.38866419,1.33320792,2.7775165,4.444110728,5.57095,6.083533258,5.9020236,7.4571145,8.000945333,9.142812948,10.91294994,12.79022489,12.90781806,14.22388352,14.16177049,16.83263072,17.20530889,20.66293414,21.55322088,22.00871642,23.58224648,24.16196808,25.05225482,31.38778372,33.58244406,31.56584107,32.28842264,37.95313083,40.84138666,42.58881835,46.49983548,46.38740997,45.44929782,49.51468747,53.75088725
INTL.4006-8-TWN-MMTCD.A,Taiwan,Petroleum and other liquids (MMtonnes CO2),54.75757,49,48,49,55,55,56,57,68,75,77,78,78,87,94,107,114,113,119,113,124,110,125,133,112,116,117,88.3,105,87,103.1333983,97.3920908,93.5429664,90.03298591,90.2580031,90.2885898,94.31795337,88.60578403,89.47499071,92.20702858,84.83332333,90.18156392
INTL.4008-8-TJK-MMTCD.A,Tajikistan,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,7.262872968,5.601365099,5.113660907,3.702035582,4.796478599,4.715879122,5.165414303,5.54955425,5.913996805,6.213204579,6.022042456,6.662113356,7.130273631,7.524087903,7.53360823,6.709136527,6.97349778,2.474313113,2.397902462,2.484450524,3.148202545,3.604743371,5.068255442,4.840737356,5.515403534,5.946127307,6.730170798,7.452172258,7.891626127,8.029088562
INTL.4002-8-TJK-MMTCD.A,Tajikistan,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,0.535445825,0.654956784,0.175067262,0.118851177,0.087260787,0.079472831,0.068243211,0.054295162,0.061796925,0.062916704,0.08754817,0.113737486,0.205389124,0.21877124,0.230402593,0.394777669,0.429941021,0.428993615,0.434109575,0.479503507,0.908437121,1.101684627,1.864563531,2.215880158,2.925314854,3.469030416,3.960418866,4.315288861,4.525232724,4.660116737
INTL.4010-8-TJK-MMTCD.A,Tajikistan,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,3.727427143,2.746408315,3.138593645,1.583184405,2.409217812,2.236406291,2.197171092,2.295259088,2.45219988,2.550287875,2.334494286,2.64837587,2.724884507,2.805316663,2.503205637,1.294761537,0.843556759,0.445319498,0.443357738,0.390390221,0.398237261,0.41393134,0.439434218,0.039235198,0.03726468,0.037220891,0.142651973,0.165712837,0.16590808,0.16590808
INTL.4006-8-TJK-MMTCD.A,Tajikistan,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,3,2.2,1.8,2,2.3,2.4,2.9,3.2,3.4,3.6,3.6,3.9,4.2,4.5,4.8,5.019597321,5.7,1.6,1.520435149,1.614556796,1.841528163,2.089127405,2.764257693,2.585622,2.552824,2.439876,2.627099959,2.97117056,3.200485324,3.203063745
INTL.4008-8-TZA-MMTCD.A,Tanzania,CO2 emissions (MMtonnes CO2),1.91186,2.2,2.2,1.9,2.1,2.1,2.7,2.4,2.502474932,2.508351522,2.817800953,2.327250384,2.654594849,2.808356982,2.512643749,2.506976425,2.542445262,2.48571609,2.533650874,2.675336564,2.670659162,3.08394738,3.499321995,3.65152889,4.209546697,5.053158389,5.414392703,5.691847893,6.194776191,6.790053621,6.645204036,7.832454198,9.701844979,10.41059128,10.5229008,10.84342975,11.48568264,10.73910771,11.48290411,11.49079954,10.98634731,11.37019189
