API,COUNTRY,CONSUMPTION,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
INTL.4413-2-IDN-QBTU.A,Indonesia,Natural gas (quad Btu),0.2728,0.2728,0.2596,0.3476,0.4059,0.4796,0.5181,0.5357,0.5687,0.6369,0.692637,0.84141519,0.87637704,0.92615229,1.0520135,1.1567298,1.239100937,1.226783065,1.071269931,1.225628264,1.043939652,0.791038343,0.86879491,0.87764838,0.735992852,0.783724606,1.081663135,1.227937865,1.308004033,1.465441835,1.591700023,1.438881423,1.502010517,1.623649503,1.605942562,1.636352309,1.613943201,1.629122869,1.6620489,1.640137869,1.357436201,1.407542041
INTL.4415-2-IDN-QBTU.A,Indonesia,Petroleum and other liquids (quad Btu),0.855131693,0.951033939,1.001198366,0.982386706,0.985078176,0.971935783,0.983849835,1.03277261,1.098176412,1.217132285,1.35990313,1.452858045,1.47692895,1.59758383,1.614724595,1.636414355,1.781405082,1.965829045,1.881178975,2.0037916,2.470054626,2.47160401,2.496830389,2.550283021,2.800518726,2.837699697,2.668551279,2.779716274,2.876566775,2.90960882,3.048761379,3.125207767,3.256008515,3.155578974,3.221916439,3.018201254,2.999699664,3.076100147,3.276572902,3.177467544,2.952344628,3.155297581
INTL.4419-2-IDN-QBTU.A,Indonesia,"Nuclear, renewables, and other (quad Btu)",0.024132939,0.031172694,0.029868856,0.033695893,0.03627463,0.044688004,0.061076854,0.055479181,0.069580739,0.08327425,0.082341287,0.08619178,0.105189971,0.095633185,0.097207273,0.109297645,0.116325171,0.08648188,0.134869717,0.133046294,0.152450131,0.183736368,0.165529515,0.156717128,0.164365093,0.173799528,0.162108163,0.181658943,0.196311472,0.203044211,0.262792787,0.215782947,0.299250648,0.343072073,0.333750624,0.319734645,0.383889045,0.412905403,0.459062764,0.444879337,0.488620781,0.517621882
none,Indonesia,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-IDN-QBTU.A,Indonesia,Renewables and other (quad Btu),0.024132939,0.031172694,0.029868856,0.033695893,0.03627463,0.044688004,0.061076854,0.055479181,0.069580739,0.08327425,0.082341287,0.08619178,0.105189971,0.095633185,0.097207273,0.109297645,0.116325171,0.08648188,0.134869717,0.133046294,0.152450131,0.183736368,0.165529515,0.156717128,0.164365093,0.173799528,0.162108163,0.181658943,0.196311472,0.203044211,0.262792787,0.215782947,0.299250648,0.343072073,0.333750624,0.319734645,0.383889045,0.412905403,0.459062764,0.444879337,0.488620781,0.517621882
INTL.44-2-IRN-QBTU.A,Iran,Consumption (quad Btu),1.602263257,1.494842399,1.728156748,2.103023854,2.229336205,2.408062407,2.422930466,2.531707034,2.702355715,2.966985793,3.011712768,3.222697459,3.353617292,3.47391293,3.670930229,3.815478619,3.912217122,4.425128975,4.579280138,4.609234179,5.144895124,5.575352383,5.913722596,6.151881009,6.421278806,7.3452695,7.7454069,8.018102812,8.15089112,9.11369141,9.03248044,9.227922679,9.61337523,9.817213928,10.41672059,10.65539398,10.87725087,11.38359294,11.88447052,11.91806202,11.70262522,12.05034758
INTL.4411-2-IRN-QBTU.A,Iran,Coal (quad Btu),0.049958695,0.041720134,0.056283351,0.053104368,0.041069692,0.040411672,0.03978632,0.03912402,0.040399803,0.029623612,0.03033507,0.044280164,0.039200834,0.046087793,0.046319187,0.043308584,0.045446388,0.046498623,0.047751972,0.049031221,0.049185698,0.048876743,0.047980773,0.047871815,0.048740683,0.049609551,0.04599394,0.047368574,0.040443775,0.031787729,0.031061967,0.032872854,0.025925895,0.031418175,0.0316039,0.035316046,0.038807489,0.04353957,0.043157399,0.042745331,0.04269698,0.040368645
INTL.4413-2-IRN-QBTU.A,Iran,Natural gas (quad Btu),0.244992,0.16368,0.2112,0.32736,0.502656,0.6336,0.566016,0.59664,0.746948,0.829472,0.807384864,0.847968,0.932316,0.990866448,1.18590912,1.31269248,1.450683696,1.756483344,1.92989412,2.230099872,2.34533413,2.617197475,2.954695867,3.072913536,3.190012426,3.914981347,4.054082894,4.215560026,4.448639026,5.273179296,5.391769891,5.724457533,5.791174066,5.879930549,6.471242649,6.935424139,7.407321196,7.715467662,8.090628434,8.217422332,8.315724993,8.667751797
INTL.4415-2-IRN-QBTU.A,Iran,Petroleum and other liquids (quad Btu),1.249544875,1.225009957,1.393976847,1.657987614,1.620172592,1.668548045,1.75303149,1.82992823,1.849078848,2.038694725,2.11135199,2.257553835,2.284523688,2.33736218,2.36333485,2.385746215,2.341646406,2.550759065,2.52731402,2.276200225,2.708207119,2.850701164,2.822751373,2.908039277,3.063190352,3.202544112,3.447451787,3.563643563,3.600275708,3.730117779,3.503001205,3.34156173,3.659313957,3.724924154,3.744518839,3.520810708,3.22291186,3.429196966,3.540354937,3.453822232,3.146774921,3.178182441
INTL.4419-2-IRN-QBTU.A,Iran,"Nuclear, renewables, and other (quad Btu)",0.057767686,0.064432308,0.06669655,0.064571872,0.06543792,0.06550269,0.064096656,0.066014784,0.065929064,0.069195456,0.062640844,0.07289546,0.09757677,0.099596509,0.075367072,0.07373134,0.074440632,0.071387943,0.074320026,0.053902861,0.042168177,0.058577002,0.088294583,0.12305638,0.119335345,0.178134489,0.197878279,0.19153065,0.061532611,0.078606605,0.106647377,0.129030563,0.136961313,0.180941051,0.169355201,0.16384309,0.208210327,0.195388743,0.210329752,0.204072124,0.197428327,0.164044693
INTL.4417-2-IRN-QBTU.A,Iran,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001013015,0.013730192,0.040256654,0.038502436,0.033064122,0.061248236,0.065818074,0.0651357,0.060648574,0.059883488,0.033458279
INTL.4418-2-IRN-QBTU.A,Iran,Renewables and other (quad Btu),0.057767686,0.064432308,0.06669655,0.064571872,0.06543792,0.06550269,0.064096656,0.066014784,0.065929064,0.069195456,0.062640844,0.07289546,0.09757677,0.099596509,0.075367072,0.07373134,0.074440632,0.071387943,0.074320026,0.053902861,0.042168177,0.058577002,0.088294583,0.12305638,0.119335345,0.178134489,0.197878279,0.19153065,0.061532611,0.078606605,0.106647377,0.128017548,0.123231121,0.140684396,0.130852765,0.130778968,0.146962091,0.129570669,0.145194052,0.14342355,0.137544839,0.130586414
INTL.44-2-IRQ-QBTU.A,Iraq,Consumption (quad Btu),0.529373261,0.481029294,0.462333916,0.55057257,0.53308641,0.572683953,0.620907014,0.637388756,0.767128198,0.824758528,0.91507167,0.599155862,0.837043908,0.962282442,1.100528594,1.127030198,1.123424818,1.038290505,1.052125814,1.070766009,1.008735261,1.022671069,1.040776122,0.818537042,1.013195059,1.098685875,1.077500844,0.985451496,1.097388208,1.314242852,1.358581948,1.401409066,1.626546332,1.728490974,1.663506701,1.434806985,1.768347218,2.364614779,2.630779714,2.53181196,2.163563152,2.088296564
INTL.4411-2-IRQ-QBTU.A,Iraq,Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-IRQ-QBTU.A,Iraq,Natural gas (quad Btu),0.064914,0.024081,0.025128,0.018846,0.02094,0.024081,0.028269,0.036645,0.092136,0.092136,0.080618462,0.040833,0.105747,0.094285491,0.11720118,0.11721165,0.119798368,0.112773155,0.109075675,0.11757988,0.116470636,0.102050462,0.08726054,0.040672286,0.064705909,0.053613467,0.066554649,0.053983215,0.069512633,0.042484051,0.048067247,0.032389929,0.023885724,0.043593295,0.033462199,0.037048755,0.04075523,0.413523097,0.534251366,0.666064164,0.690837073,0.680936856
INTL.4415-2-IRQ-QBTU.A,Iraq,Petroleum and other liquids (quad Btu),0.457364255,0.449808893,0.430891697,0.525477679,0.50584065,0.542292965,0.58643309,0.59445068,0.667734426,0.72642592,0.8281704,0.55511901,0.724129902,0.861873405,0.97761235,1.00400258,0.99779469,0.919644875,0.9370645,0.947060755,0.886093021,0.914296811,0.948307007,0.773521131,0.939104326,0.981444055,0.941913177,0.867847851,0.98373392,1.221522216,1.245914472,1.311665232,1.526585,1.597897,1.560104,1.329023,1.655434,1.890502284,2.002352864,1.700833593,1.362792813,1.297570679
INTL.4419-2-IRQ-QBTU.A,Iraq,"Nuclear, renewables, and other (quad Btu)",0.007095006,0.007139401,0.006314219,0.006248891,0.00630576,0.006309988,0.006204924,0.006293076,0.007257772,0.006196608,0.006282808,0.003203852,0.007167006,0.006123546,0.005715064,0.005815968,0.00583176,0.005872475,0.005985639,0.006125374,0.006171605,0.006323796,0.005208576,0.004343625,0.009384824,0.063628352,0.069033018,0.06362043,0.044141654,0.050236585,0.064600229,0.057353904,0.076075608,0.087000679,0.069940502,0.06873523,0.072157988,0.060589398,0.094175485,0.164914203,0.109933266,0.109789029
none,Iraq,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-IRQ-QBTU.A,Iraq,Renewables and other (quad Btu),0.007095006,0.007139401,0.006314219,0.006248891,0.00630576,0.006309988,0.006204924,0.006293076,0.007257772,0.006196608,0.006282808,0.003203852,0.007167006,0.006123546,0.005715064,0.005815968,0.00583176,0.005872475,0.005985639,0.006125374,0.006171605,0.006323796,0.005208576,0.004343625,0.009384824,0.063628352,0.069033018,0.06362043,0.044141654,0.050236585,0.064600229,0.057353904,0.076075608,0.087000679,0.069940502,0.06873523,0.072157988,0.060589398,0.094175485,0.164914203,0.109933266,0.109789029
INTL.44-2-IRL-QBTU.A,Ireland,Consumption (quad Btu),0.323171382,0.313294797,0.310540667,0.299006464,0.304139979,0.310888538,0.33626131,0.335639902,0.328167489,0.345956509,0.366678425,0.380904909,0.379776004,0.39659675,0.413883437,0.423907351,0.453618251,0.479452476,0.517915674,0.556975854,0.598318015,0.621915695,0.618463631,0.612892272,0.638621473,0.665623502,0.688324245,0.679850563,0.68148274,0.614673983,0.633973417,0.589765511,0.576175929,0.575450648,0.572260871,0.588316545,0.615502493,0.625973359,0.659845324,0.650900648,0.623006506,0.621480648
INTL.4411-2-IRL-QBTU.A,Ireland,Coal (quad Btu),0.02573797,0.032781661,0.033146091,0.037832246,0.037786088,0.040128256,0.059032239,0.082404488,0.082198177,0.086856121,0.085103849,0.083180731,0.077308069,0.077101411,0.070373166,0.069463339,0.076939708,0.069949562,0.071984982,0.062019709,0.073432182,0.075988949,0.072799545,0.070994116,0.072967109,0.076178206,0.066873801,0.063654003,0.05682573,0.045988708,0.049797396,0.050659547,0.061151867,0.052856539,0.050596519,0.046036272,0.040211292,0.030372689,0.032688207,0.005861905,0.017158948,0.028811072
INTL.4413-2-IRL-QBTU.A,Ireland,Natural gas (quad Btu),0.03232,0.04949,0.07373,0.077462,0.082492,0.087522,0.059354,0.059708,0.071497,0.0808,0.082656,0.084756,0.08373691,0.09503771,0.09671265,0.10299198,0.116810543,0.122282284,0.123627221,0.132116452,0.151497713,0.157963995,0.161425148,0.162178063,0.165594013,0.154842326,0.17355917,0.187399613,0.195478484,0.18894422,0.207405493,0.181483708,0.176735782,0.169509946,0.163347249,0.163859949,0.192160738,0.196902625,0.204571264,0.207544504,0.208075096,0.194603581
INTL.4415-2-IRL-QBTU.A,Ireland,Petroleum and other liquids (quad Btu),0.256200201,0.221858315,0.1950925,0.17532118,0.176502686,0.174558453,0.208333101,0.186514709,0.165571623,0.170807395,0.190798683,0.204746402,0.209666019,0.215932717,0.236676192,0.243717692,0.252267773,0.27882976,0.309929656,0.350378001,0.360834239,0.377867303,0.368179713,0.364105675,0.380613803,0.408779978,0.417300146,0.396674748,0.392355658,0.337098469,0.338825697,0.303313631,0.286070138,0.290633803,0.289040688,0.301548039,0.315087056,0.317227786,0.328944656,0.329439153,0.28012058,0.292452764
INTL.4419-2-IRL-QBTU.A,Ireland,"Nuclear, renewables, and other (quad Btu)",0.00891321,0.009164821,0.008572076,0.008391037,0.007359204,0.008679829,0.00954197,0.007012705,0.008900689,0.007492993,0.008119894,0.008221775,0.009065006,0.008524913,0.010121429,0.007734339,0.007600228,0.008390869,0.012373816,0.012461692,0.012553881,0.010095448,0.016059226,0.015614418,0.019446549,0.025822992,0.030591129,0.0321222,0.036822868,0.042642586,0.037944831,0.054308626,0.052218142,0.06245036,0.069276416,0.076872286,0.068043407,0.081470259,0.093641197,0.108055086,0.117651882,0.105613232
none,Ireland,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-IRL-QBTU.A,Ireland,Renewables and other (quad Btu),0.00891321,0.009164821,0.008572076,0.008391037,0.007359204,0.008679829,0.00954197,0.007012705,0.008900689,0.007492993,0.008119894,0.008221775,0.009065006,0.008524913,0.010121429,0.007734339,0.007600228,0.008390869,0.012373816,0.012461692,0.012553881,0.010095448,0.016059226,0.015614418,0.019446549,0.025822992,0.030591129,0.0321222,0.036822868,0.042642586,0.037944831,0.054308626,0.052218142,0.06245036,0.069276416,0.076872286,0.068043407,0.081470259,0.093641197,0.108055086,0.117651882,0.105613232
INTL.44-2-ISR-QBTU.A,Israel,Consumption (quad Btu),0.355489502,0.360903568,0.37631468,0.369340376,0.33717559,0.356481988,0.384921918,0.42284982,0.44498053,0.459347427,0.473459308,0.48357317,0.507312688,0.563820474,0.59968216,0.643843918,0.659895577,0.694550755,0.704244165,0.714922364,0.779091532,0.771464288,0.817745863,0.842144208,0.852392293,0.817705334,0.84561883,0.881773755,0.861961757,0.873369906,0.93932832,0.928413115,1.000822311,0.920587767,0.972153424,1.013129901,1.0331426,1.070955104,1.050515185,1.015515642,0.970166147,1.030758639
INTL.4411-2-ISR-QBTU.A,Israel,Coal (quad Btu),0,0,0.022275342,0.041788044,0.066651806,0.072849079,0.080066788,0.085293405,0.084422302,0.090370689,0.092585779,0.10104792,0.12337304,0.140944427,0.149506122,0.16374243,0.194977687,0.215037939,0.231389782,0.227332932,0.255083777,0.2874888,0.303815754,0.315438754,0.316508966,0.315936527,0.315214756,0.332387925,0.315388977,0.306404174,0.306080621,0.313995212,0.352771729,0.291769648,0.273641401,0.267863291,0.228919784,0.20693284,0.195036992,0.146335553,0.126305367,0.145939376
INTL.4413-2-ISR-QBTU.A,Israel,Natural gas (quad Btu),0.005195,0.005195,0.003117,0.002078,0.002078,0.002078,0.0014546,0.0021819,0.0014546,0.0014546,0.001100301,0.001100301,0.00078964,0.001100769,0.00110134,0.00073769,0.000733846,0.000729608,0.000728195,0.000354916,0.000366923,0.000366923,0.000352797,0.000705594,0.023637389,0.024342983,0.034735128,0.040822727,0.051616404,0.103843051,0.131588191,0.120392873,0.053455559,0.185462895,0.290194882,0.311549882,0.359864886,0.384963906,0.388921203,0.390604019,0.404896533,0.419732882
INTL.4415-2-ISR-QBTU.A,Israel,Petroleum and other liquids (quad Btu),0.350857482,0.35632614,0.35160815,0.32613626,0.269124773,0.282349904,0.304413894,0.336488409,0.360279888,0.368787402,0.381072702,0.382590653,0.384044291,0.422557849,0.449891178,0.482224565,0.467269409,0.482513099,0.475457275,0.491196179,0.528295885,0.488175293,0.51798422,0.530580126,0.516833422,0.482723667,0.501712699,0.515426258,0.50714944,0.475064036,0.51353298,0.505505978,0.605041959,0.453867955,0.415667719,0.440061074,0.44749589,0.481137604,0.469180189,0.474113726,0.426006798,0.443433991
INTL.4419-2-ISR-QBTU.A,Israel,"Nuclear, renewables, and other (quad Btu)",-0.00056298,-0.000617572,-0.000685812,-0.000661928,-0.000678988,-0.000794996,-0.001013364,-0.001113894,-0.00117626,-0.001265264,-0.001299474,-0.001165704,-0.000894282,-0.00078257,-0.00081648,-0.002860768,-0.003085364,-0.003729891,-0.003331087,-0.003961662,-0.004655053,-0.004566728,-0.004406908,-0.004580265,-0.004587484,-0.005297843,-0.006043753,-0.006863156,-0.012193064,-0.011941356,-0.011873472,-0.011480948,-0.010446936,-0.01051273,-0.007350578,-0.006344346,-0.003137959,-0.002079245,-0.002623199,0.004462344,0.012957449,0.021652389
none,Israel,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-ISR-QBTU.A,Israel,Renewables and other (quad Btu),-0.00056298,-0.000617572,-0.000685812,-0.000661928,-0.000678988,-0.000794996,-0.001013364,-0.001113894,-0.00117626,-0.001265264,-0.001299474,-0.001165704,-0.000894282,-0.00078257,-0.00081648,-0.002860768,-0.003085364,-0.003729891,-0.003331087,-0.003961662,-0.004655053,-0.004566728,-0.004406908,-0.004580265,-0.004587484,-0.005297843,-0.006043753,-0.006863156,-0.012193064,-0.011941356,-0.011873472,-0.011480948,-0.010446936,-0.01051273,-0.007350578,-0.006344346,-0.003137959,-0.002079245,-0.002623199,0.004462344,0.012957449,0.021652389
INTL.44-2-ITA-QBTU.A,Italy,Consumption (quad Btu),6.200378189,6.062204571,5.925696451,5.83971531,5.993145987,6.012377776,6.116582479,6.327249189,6.499275033,6.676639385,6.725439177,6.877617934,6.885745163,6.839415074,6.784137481,7.080247623,7.124012845,7.20990139,7.414749812,7.530403008,7.575131971,7.634373477,7.661081572,7.907875387,8.079202271,8.126640312,8.078526445,7.966548957,7.919997935,7.377666531,7.675778999,7.521403433,7.250735834,6.915103987,6.692744597,6.768650096,6.71201152,6.775515911,6.818104914,6.537244785,6.060378859,6.569956017
INTL.4411-2-ITA-QBTU.A,Italy,Coal (quad Btu),0.504633428,0.528001812,0.560196423,0.515257858,0.575822655,0.625498764,0.579326623,0.591387528,0.579272356,0.560700657,0.597438464,0.549952996,0.492008333,0.430149015,0.462388552,0.476648573,0.457531701,0.459013225,0.474202402,0.473338954,0.485330241,0.522444671,0.53912396,0.564435968,0.634246865,0.640813336,0.656934795,0.665595309,0.661819183,0.535028757,0.586910482,0.665854409,0.68049577,0.565383589,0.534320877,0.514701658,0.456299632,0.403695807,0.372262218,0.280617334,0.211508526,0.216757485
INTL.4413-2-ITA-QBTU.A,Italy,Natural gas (quad Btu),0.994356,0.963666,0.960048,0.987307,1.163375,1.182077,1.249859,1.387726,1.5038,1.623687,1.722546,1.830025,1.813120835,1.84961673,1.78658886,1.96862525,2.031757271,2.094657665,2.255243269,2.451197446,2.555821948,2.562830633,2.545453428,2.806400519,2.912181092,3.11651679,3.052138039,3.067094719,3.066588937,2.818792164,3.000659369,2.813607904,2.70520472,2.530214103,2.235662212,2.438277225,2.560762394,2.713724416,2.625123235,2.688936205,2.57392415,2.757778846
INTL.4415-2-ITA-QBTU.A,Italy,Petroleum and other liquids (quad Btu),4.16736018,4.04209249,3.845833815,3.77138075,3.643908664,3.596964517,3.653091412,3.823493602,3.861238358,3.995650592,3.930381817,3.893685658,3.984005537,3.954716485,3.908271532,4.060208267,4.019326446,4.036440279,4.052765327,3.92500936,3.8518017,3.804610453,3.892555307,3.870674703,3.80324891,3.688207925,3.686872578,3.584715291,3.463636527,3.188113076,3.182185888,3.071797298,2.821949735,2.577941127,2.591566526,2.609184979,2.543132906,2.550734653,2.610588998,2.571070996,2.121292739,2.427777544
INTL.4419-2-ITA-QBTU.A,Italy,"Nuclear, renewables, and other (quad Btu)",0.53402858,0.52844427,0.559618214,0.565769702,0.610039668,0.607837495,0.634305444,0.524642059,0.55496432,0.496601136,0.475072896,0.60395428,0.596610458,0.604932844,0.626888538,0.574765533,0.615397427,0.61979022,0.632538814,0.680857248,0.682178083,0.74448772,0.683948876,0.666364197,0.729525403,0.68110226,0.682581033,0.649143638,0.727953288,0.835732535,0.90602326,0.970143822,1.043085609,1.241565168,1.331194981,1.206486235,1.151816588,1.107361034,1.210130463,0.996620251,1.153653444,1.167642142
INTL.4417-2-ITA-QBTU.A,Italy,Nuclear (quad Btu),0.025086908,0.030861264,0.07990031,0.066308046,0.078887893,0.080028207,0.100602383,0.000590009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-ITA-QBTU.A,Italy,Renewables and other (quad Btu),0.508941672,0.497583006,0.479717904,0.499461656,0.531151775,0.527809288,0.533703061,0.52405205,0.55496432,0.496601136,0.475072896,0.60395428,0.596610458,0.604932844,0.626888538,0.574765533,0.615397427,0.61979022,0.632538814,0.680857248,0.682178083,0.74448772,0.683948876,0.666364197,0.729525403,0.68110226,0.682581033,0.649143638,0.727953288,0.835732535,0.90602326,0.970143822,1.043085609,1.241565168,1.331194981,1.206486235,1.151816588,1.107361034,1.210130463,0.996620251,1.153653444,1.167642142
INTL.44-2-JAM-QBTU.A,Jamaica,Consumption (quad Btu),0.116051163,0.100689397,0.085806539,0.090297807,0.0768566,0.067946731,0.067493985,0.074179574,0.08378421,0.097437862,0.101973299,0.106438253,0.115130246,0.116868003,0.120509874,0.134344358,0.138457079,0.144589861,0.147842998,0.151401121,0.147443479,0.149601163,0.148935959,0.155216644,0.151844202,0.156572097,0.178862883,0.182176354,0.154929344,0.121806912,0.111905405,0.118556555,0.111094548,0.120859692,0.11908832,0.122829565,0.127161482,0.114440469,0.118347311,0.14773293,0.116434965,0.118057158
INTL.4411-2-JAM-QBTU.A,Jamaica,Coal (quad Btu),0,0,0,0,0,0,0,0,0,0.001515973,0.00140769,0.001380619,0.001786683,0.001488903,0.001434761,0.001488903,0.001732541,0.001813754,0.001922038,0.001949109,0.001691935,0.001434761,0.002382244,0.002301031,0.001786683,0.001597186,0.000866271,0.000974554,0.001299406,0.001380619,0.001245264,0.001518681,0.001989131,0.002420143,0.002569217,0.002714401,0.002030707,0.001647726,0.001772838,0.002753972,0.002272472,0.002670518
INTL.4413-2-JAM-QBTU.A,Jamaica,Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634991,0.007273815,0.003608324,0.010339353,0.025590206,0.026236876
INTL.4415-2-JAM-QBTU.A,Jamaica,Petroleum and other liquids (quad Btu),0.114264426,0.098901934,0.08385164,0.088151724,0.07545764,0.066651303,0.065791287,0.07224164,0.081884594,0.093689441,0.098412395,0.103325259,0.111275163,0.113162666,0.116588957,0.130607439,0.134367018,0.1403352,0.143728605,0.14723297,0.143537927,0.146678451,0.145292263,0.151427237,0.148044303,0.152615147,0.175457349,0.178760452,0.151087607,0.118249814,0.108484553,0.11442427,0.106374325,0.115920725,0.113723162,0.117375378,0.1211538,0.10113354,0.107993963,0.129820112,0.083663083,0.083822096
INTL.4419-2-JAM-QBTU.A,Jamaica,"Nuclear, renewables, and other (quad Btu)",0.001786737,0.001787463,0.001954899,0.002146084,0.00139896,0.001295428,0.001702698,0.001937934,0.001899616,0.002232448,0.002153214,0.001732376,0.0020684,0.002216435,0.002486156,0.002248016,0.00235752,0.002440907,0.002192355,0.002219042,0.002213617,0.001487952,0.001261452,0.001488375,0.002013216,0.002359764,0.002539264,0.002441348,0.002542332,0.00217648,0.002175588,0.002613604,0.002731092,0.002518824,0.00279594,0.002739786,0.003341984,0.004385388,0.004972186,0.004819493,0.004909204,0.005327667
none,Jamaica,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-JAM-QBTU.A,Jamaica,Renewables and other (quad Btu),0.001786737,0.001787463,0.001954899,0.002146084,0.00139896,0.001295428,0.001702698,0.001937934,0.001899616,0.002232448,0.002153214,0.001732376,0.0020684,0.002216435,0.002486156,0.002248016,0.00235752,0.002440907,0.002192355,0.002219042,0.002213617,0.001487952,0.001261452,0.001488375,0.002013216,0.002359764,0.002539264,0.002441348,0.002542332,0.00217648,0.002175588,0.002613604,0.002731092,0.002518824,0.00279594,0.002739786,0.003341984,0.004385388,0.004972186,0.004819493,0.004909204,0.005327667
INTL.44-2-JPN-QBTU.A,Japan,Consumption (quad Btu),15.80890506,15.7902113,15.27185632,15.05697956,16.0406037,16.07079464,16.17685209,16.58919819,17.61176044,18.14844612,19.25858564,19.73287567,19.82002146,20.09168173,20.80821873,21.48917169,21.87086965,22.24979797,21.845364,22.27326174,22.27183206,22.0735189,21.89414122,22.03294461,22.34134156,22.47295563,22.63235207,22.45674503,21.47741787,20.52933765,21.50388528,20.82323458,20.34155526,20.31157853,19.78906408,19.37604842,19.40962604,19.4680122,19.27362643,18.94545382,17.71534896,18.12524194
INTL.4411-2-JPN-QBTU.A,Japan,Coal (quad Btu),2.396834308,2.629207787,2.609738087,2.551815506,2.862515844,2.999394524,2.874225601,2.860786885,3.099577526,3.083971058,3.252765257,3.294429466,3.246114402,3.325240119,3.434666712,3.57041873,3.626118832,3.702506159,3.563564494,3.714714296,3.941797833,4.065557375,4.217717045,4.376124074,4.459635955,4.602451579,4.533835644,4.705974188,4.559431523,4.346777712,4.68644039,4.562868723,4.813197679,5.078411237,4.939795567,4.861628183,4.841466594,4.879610856,4.757568706,4.713906721,4.633662988,4.612050647
INTL.4413-2-JPN-QBTU.A,Japan,Natural gas (quad Btu),0.967113,0.990675,1.002844,1.06998,1.436484,1.536996,1.564218,1.615521,1.694046,1.810626,2.192508891,2.343805131,2.371177929,2.431629299,2.544066608,2.63435209,2.749959274,2.853334472,2.914531694,3.081925924,3.085481156,3.068736831,3.204065253,3.312337229,3.307009255,3.292966386,3.624456426,3.966242129,3.872707597,3.857659734,4.080289133,4.735889488,4.916221701,4.877733159,4.897832289,4.654642496,4.830426471,4.811217466,4.700647137,4.393224091,4.231231853,4.210755357
INTL.4415-2-JPN-QBTU.A,Japan,Petroleum and other liquids (quad Btu),10.7351072,10.41760151,9.774501075,9.41092202,9.608794338,9.069691044,9.185443105,9.304905436,9.959864796,10.34557566,10.839079,10.9470598,11.1339958,10.89712235,11.47127792,11.53651875,11.62214939,11.50241384,11.10502347,11.37253753,11.12425076,10.87446284,10.67912915,10.93946521,10.73487064,10.74972657,10.45597737,10.11413144,9.629433365,8.715577187,8.871108317,8.918175286,9.49695306,9.138931313,8.644750536,8.416475913,8.164840934,7.951645975,7.745296606,7.56103107,6.765237733,6.870094801
INTL.4419-2-JPN-QBTU.A,Japan,"Nuclear, renewables, and other (quad Btu)",1.709850549,1.752727,1.884773163,2.024262032,2.132809515,2.464713072,2.552965384,2.807984871,2.858272113,2.908273401,2.974232493,3.147581273,3.068733325,3.437689968,3.358207486,3.747882119,3.872642148,4.191543497,4.262244338,4.104083985,4.120302309,4.064761847,3.793229774,3.4050181,3.839825711,3.827811092,4.018082629,3.670397274,3.415845383,3.609323019,3.866047436,2.606301087,1.115182825,1.216502817,1.306685685,1.443301823,1.572892041,1.825537901,2.070113981,2.277291942,2.085216385,2.432341134
INTL.4417-2-JPN-QBTU.A,Japan,Nuclear (quad Btu),0.846673812,0.890831046,1.016347536,1.12622497,1.358762301,1.593248422,1.690350588,2.007878184,1.851328754,1.85788669,1.974039134,2.07856675,2.173984,2.423339562,2.61448142,2.831771074,2.93439426,3.127990535,3.210407736,3.058482643,3.110971588,3.092634048,2.853194466,2.313584865,2.72258079,2.84750876,2.959581033,2.713864605,2.449083708,2.669974008,2.825385886,1.554424329,0.153250644,0.105665505,0,0.033005766,0.150950717,0.283315237,0.481149836,0.64268449,0.423144688,0.618830497
