,COUNTRY,EMISSIONS,Year,Value
407,Iran,Petroleum and other liquids (MMtonnes CO2),1980,84.01607
408,Iraq,CO2 emissions (MMtonnes CO2),1980,34.19201046
409,Iraq,Coal and coke (MMtonnes CO2),1980,0
410,Iraq,Consumed natural gas (MMtonnes CO2),1980,3.44412046
411,Iraq,Petroleum and other liquids (MMtonnes CO2),1980,30.74789
412,Ireland,CO2 emissions (MMtonnes CO2),1980,20.61703596
413,Ireland,Coal and coke (MMtonnes CO2),1980,2.444403949
414,Ireland,Consumed natural gas (MMtonnes CO2),1980,1.714791467
415,Ireland,Petroleum and other liquids (MMtonnes CO2),1980,16.45784055
416,Israel,CO2 emissions (MMtonnes CO2),1980,23.77696031
417,Israel,Coal and coke (MMtonnes CO2),1980,0
418,Israel,Consumed natural gas (MMtonnes CO2),1980,0.275629383
419,Israel,Petroleum and other liquids (MMtonnes CO2),1980,23.50133093
420,Italy,CO2 emissions (MMtonnes CO2),1980,337.3866105
421,Italy,Coal and coke (MMtonnes CO2),1980,45.16123509
422,Italy,Consumed natural gas (MMtonnes CO2),1980,52.75721484
423,Italy,Petroleum and other liquids (MMtonnes CO2),1980,239.4681606
424,Jamaica,CO2 emissions (MMtonnes CO2),1980,7.7863
425,Jamaica,Coal and coke (MMtonnes CO2),1980,0
426,Jamaica,Consumed natural gas (MMtonnes CO2),1980,0
427,Jamaica,Petroleum and other liquids (MMtonnes CO2),1980,7.7863
428,Japan,CO2 emissions (MMtonnes CO2),1980,871.7885899
429,Japan,Coal and coke (MMtonnes CO2),1980,217.4860324
430,Japan,Consumed natural gas (MMtonnes CO2),1980,51.31179207
431,Japan,Petroleum and other liquids (MMtonnes CO2),1980,602.9907654
432,Jordan,CO2 emissions (MMtonnes CO2),1980,5.20715
433,Jordan,Coal and coke (MMtonnes CO2),1980,0
434,Jordan,Consumed natural gas (MMtonnes CO2),1980,0
435,Jordan,Petroleum and other liquids (MMtonnes CO2),1980,5.20715
436,Kazakhstan,CO2 emissions (MMtonnes CO2),1980,--
437,Kazakhstan,Coal and coke (MMtonnes CO2),1980,--
438,Kazakhstan,Consumed natural gas (MMtonnes CO2),1980,--
439,Kazakhstan,Petroleum and other liquids (MMtonnes CO2),1980,--
440,Kenya,CO2 emissions (MMtonnes CO2),1980,5.738344731
441,Kenya,Coal and coke (MMtonnes CO2),1980,0.034684731
442,Kenya,Consumed natural gas (MMtonnes CO2),1980,0
443,Kenya,Petroleum and other liquids (MMtonnes CO2),1980,5.70366
444,Kiribati,CO2 emissions (MMtonnes CO2),1980,0.02235
445,Kiribati,Coal and coke (MMtonnes CO2),1980,0
446,Kiribati,Consumed natural gas (MMtonnes CO2),1980,0
447,Kiribati,Petroleum and other liquids (MMtonnes CO2),1980,0.02235
448,Kuwait,CO2 emissions (MMtonnes CO2),1980,28.83399052
449,Kuwait,Coal and coke (MMtonnes CO2),1980,0
450,Kuwait,Consumed natural gas (MMtonnes CO2),1980,13.55428052
451,Kuwait,Petroleum and other liquids (MMtonnes CO2),1980,15.27971
452,Kyrgyzstan,CO2 emissions (MMtonnes CO2),1980,--
453,Kyrgyzstan,Coal and coke (MMtonnes CO2),1980,--
454,Kyrgyzstan,Consumed natural gas (MMtonnes CO2),1980,--
455,Kyrgyzstan,Petroleum and other liquids (MMtonnes CO2),1980,--
456,Laos,CO2 emissions (MMtonnes CO2),1980,0.41466
457,Laos,Coal and coke (MMtonnes CO2),1980,0
458,Laos,Consumed natural gas (MMtonnes CO2),1980,0
459,Laos,Petroleum and other liquids (MMtonnes CO2),1980,0.41466
460,Latvia,CO2 emissions (MMtonnes CO2),1980,--
461,Latvia,Coal and coke (MMtonnes CO2),1980,--
462,Latvia,Consumed natural gas (MMtonnes CO2),1980,--
463,Latvia,Petroleum and other liquids (MMtonnes CO2),1980,--
464,Lebanon,CO2 emissions (MMtonnes CO2),1980,6.435273793
465,Lebanon,Coal and coke (MMtonnes CO2),1980,0.016013793
466,Lebanon,Consumed natural gas (MMtonnes CO2),1980,0
467,Lebanon,Petroleum and other liquids (MMtonnes CO2),1980,6.41926
468,Lesotho,CO2 emissions (MMtonnes CO2),1980,0.14593
469,Lesotho,Coal and coke (MMtonnes CO2),1980,0
470,Lesotho,Consumed natural gas (MMtonnes CO2),1980,0
471,Lesotho,Petroleum and other liquids (MMtonnes CO2),1980,0.14593
472,Liberia,CO2 emissions (MMtonnes CO2),1980,1.88712
473,Liberia,Coal and coke (MMtonnes CO2),1980,0
474,Liberia,Consumed natural gas (MMtonnes CO2),1980,0
475,Liberia,Petroleum and other liquids (MMtonnes CO2),1980,1.88712
476,Libya,CO2 emissions (MMtonnes CO2),1980,24.1409594
477,Libya,Coal and coke (MMtonnes CO2),1980,0
478,Libya,Consumed natural gas (MMtonnes CO2),1980,9.9990594
479,Libya,Petroleum and other liquids (MMtonnes CO2),1980,14.1419
480,Lithuania,CO2 emissions (MMtonnes CO2),1980,--
481,Lithuania,Coal and coke (MMtonnes CO2),1980,--
482,Lithuania,Consumed natural gas (MMtonnes CO2),1980,--
483,Lithuania,Petroleum and other liquids (MMtonnes CO2),1980,--
484,Luxembourg,CO2 emissions (MMtonnes CO2),1980,12.54528236
485,Luxembourg,Coal and coke (MMtonnes CO2),1980,8.297666276
486,Luxembourg,Consumed natural gas (MMtonnes CO2),1980,1.000648733
487,Luxembourg,Petroleum and other liquids (MMtonnes CO2),1980,3.246967353
488,Macau,CO2 emissions (MMtonnes CO2),1980,0.45889
489,Macau,Coal and coke (MMtonnes CO2),1980,0
490,Macau,Consumed natural gas (MMtonnes CO2),1980,0
491,Macau,Petroleum and other liquids (MMtonnes CO2),1980,0.45889
492,Madagascar,CO2 emissions (MMtonnes CO2),1980,1.166007472
493,Madagascar,Coal and coke (MMtonnes CO2),1980,0.022027472
494,Madagascar,Consumed natural gas (MMtonnes CO2),1980,0
495,Madagascar,Petroleum and other liquids (MMtonnes CO2),1980,1.14398
496,Malawi,CO2 emissions (MMtonnes CO2),1980,0.567819303
497,Malawi,Coal and coke (MMtonnes CO2),1980,0.150709303
498,Malawi,Consumed natural gas (MMtonnes CO2),1980,0
499,Malawi,Petroleum and other liquids (MMtonnes CO2),1980,0.41711
500,Malaysia,CO2 emissions (MMtonnes CO2),1980,26.30173346
501,Malaysia,Coal and coke (MMtonnes CO2),1980,0.177919673
502,Malaysia,Consumed natural gas (MMtonnes CO2),1980,3.098933787
503,Malaysia,Petroleum and other liquids (MMtonnes CO2),1980,23.02488
504,Maldives,CO2 emissions (MMtonnes CO2),1980,0.01406
505,Maldives,Coal and coke (MMtonnes CO2),1980,0
506,Maldives,Consumed natural gas (MMtonnes CO2),1980,0
507,Maldives,Petroleum and other liquids (MMtonnes CO2),1980,0.01406
508,Mali,CO2 emissions (MMtonnes CO2),1980,0.41802
509,Mali,Coal and coke (MMtonnes CO2),1980,0
510,Mali,Consumed natural gas (MMtonnes CO2),1980,0
511,Mali,Petroleum and other liquids (MMtonnes CO2),1980,0.41802
512,Malta,CO2 emissions (MMtonnes CO2),1980,1.265246001
513,Malta,Coal and coke (MMtonnes CO2),1980,0.008766001
514,Malta,Consumed natural gas (MMtonnes CO2),1980,0
515,Malta,Petroleum and other liquids (MMtonnes CO2),1980,1.25648
516,Martinique,CO2 emissions (MMtonnes CO2),1980,0.63457
517,Martinique,Coal and coke (MMtonnes CO2),1980,0
518,Martinique,Consumed natural gas (MMtonnes CO2),1980,0
519,Martinique,Petroleum and other liquids (MMtonnes CO2),1980,0.63457
520,Mauritania,CO2 emissions (MMtonnes CO2),1980,0.604885807
521,Mauritania,Coal and coke (MMtonnes CO2),1980,0.011805807
522,Mauritania,Consumed natural gas (MMtonnes CO2),1980,0
523,Mauritania,Petroleum and other liquids (MMtonnes CO2),1980,0.59308
524,Mauritius,CO2 emissions (MMtonnes CO2),1980,0.85177
525,Mauritius,Coal and coke (MMtonnes CO2),1980,0
526,Mauritius,Consumed natural gas (MMtonnes CO2),1980,0
527,Mauritius,Petroleum and other liquids (MMtonnes CO2),1980,0.85177
528,Mexico,CO2 emissions (MMtonnes CO2),1980,206.3676483
529,Mexico,Coal and coke (MMtonnes CO2),1980,17.54602554
530,Mexico,Consumed natural gas (MMtonnes CO2),1980,44.76624416
531,Mexico,Petroleum and other liquids (MMtonnes CO2),1980,144.0553786
532,Micronesia,CO2 emissions (MMtonnes CO2),1980,0
533,Micronesia,Coal and coke (MMtonnes CO2),1980,0
534,Micronesia,Consumed natural gas (MMtonnes CO2),1980,
535,Micronesia,Petroleum and other liquids (MMtonnes CO2),1980,
536,Moldova,CO2 emissions (MMtonnes CO2),1980,--
537,Moldova,Coal and coke (MMtonnes CO2),1980,--
538,Moldova,Consumed natural gas (MMtonnes CO2),1980,--
539,Moldova,Petroleum and other liquids (MMtonnes CO2),1980,--
540,Mongolia,CO2 emissions (MMtonnes CO2),1980,13.20409438
541,Mongolia,Coal and coke (MMtonnes CO2),1980,11.49385438
542,Mongolia,Consumed natural gas (MMtonnes CO2),1980,0
543,Mongolia,Petroleum and other liquids (MMtonnes CO2),1980,1.71024
544,Montenegro,CO2 emissions (MMtonnes CO2),1980,--
545,Montenegro,Coal and coke (MMtonnes CO2),1980,--
546,Montenegro,Consumed natural gas (MMtonnes CO2),1980,--
547,Montenegro,Petroleum and other liquids (MMtonnes CO2),1980,--
548,Montserrat,CO2 emissions (MMtonnes CO2),1980,0.01688
549,Montserrat,Coal and coke (MMtonnes CO2),1980,0
550,Montserrat,Consumed natural gas (MMtonnes CO2),1980,0
551,Montserrat,Petroleum and other liquids (MMtonnes CO2),1980,0.01688
552,Morocco,CO2 emissions (MMtonnes CO2),1980,13.95827999
553,Morocco,Coal and coke (MMtonnes CO2),1980,1.167814169
554,Morocco,Consumed natural gas (MMtonnes CO2),1980,0.138875825
555,Morocco,Petroleum and other liquids (MMtonnes CO2),1980,12.65159
556,Mozambique,CO2 emissions (MMtonnes CO2),1980,1.88754
557,Mozambique,Coal and coke (MMtonnes CO2),1980,0
558,Mozambique,Consumed natural gas (MMtonnes CO2),1980,0
559,Mozambique,Petroleum and other liquids (MMtonnes CO2),1980,1.88754
560,Namibia,CO2 emissions (MMtonnes CO2),1980,--
561,Namibia,Coal and coke (MMtonnes CO2),1980,--
562,Namibia,Consumed natural gas (MMtonnes CO2),1980,--
563,Namibia,Petroleum and other liquids (MMtonnes CO2),1980,--
564,Nauru,CO2 emissions (MMtonnes CO2),1980,0.12621
565,Nauru,Coal and coke (MMtonnes CO2),1980,0
566,Nauru,Consumed natural gas (MMtonnes CO2),1980,0
567,Nauru,Petroleum and other liquids (MMtonnes CO2),1980,0.12621
568,Nepal,CO2 emissions (MMtonnes CO2),1980,0.411000276
569,Nepal,Coal and coke (MMtonnes CO2),1980,0.131640276
570,Nepal,Consumed natural gas (MMtonnes CO2),1980,0
571,Nepal,Petroleum and other liquids (MMtonnes CO2),1980,0.27936
572,Netherlands,CO2 emissions (MMtonnes CO2),1980,171.12017
573,Netherlands,Coal and coke (MMtonnes CO2),1980,15.97785683
574,Netherlands,Consumed natural gas (MMtonnes CO2),1980,70.81696138
575,Netherlands,Petroleum and other liquids (MMtonnes CO2),1980,84.32535176
576,Netherlands Antilles,CO2 emissions (MMtonnes CO2),1980,15.98684
577,Netherlands Antilles,Coal and coke (MMtonnes CO2),1980,0
578,Netherlands Antilles,Consumed natural gas (MMtonnes CO2),1980,0
579,Netherlands Antilles,Petroleum and other liquids (MMtonnes CO2),1980,15.98684
580,New Caledonia,CO2 emissions (MMtonnes CO2),1980,1.756336053
581,New Caledonia,Coal and coke (MMtonnes CO2),1980,0.287076053
582,New Caledonia,Consumed natural gas (MMtonnes CO2),1980,0
583,New Caledonia,Petroleum and other liquids (MMtonnes CO2),1980,1.46926
584,New Zealand,CO2 emissions (MMtonnes CO2),1980,18.51850439
585,New Zealand,Coal and coke (MMtonnes CO2),1980,3.783450083
586,New Zealand,Consumed natural gas (MMtonnes CO2),1980,1.88711952
587,New Zealand,Petroleum and other liquids (MMtonnes CO2),1980,12.84793478
588,Nicaragua,CO2 emissions (MMtonnes CO2),1980,1.84261
589,Nicaragua,Coal and coke (MMtonnes CO2),1980,0
590,Nicaragua,Consumed natural gas (MMtonnes CO2),1980,0
591,Nicaragua,Petroleum and other liquids (MMtonnes CO2),1980,1.84261
592,Niger,CO2 emissions (MMtonnes CO2),1980,0.598342684
593,Niger,Coal and coke (MMtonnes CO2),1980,0.039352684
594,Niger,Consumed natural gas (MMtonnes CO2),1980,0
595,Niger,Petroleum and other liquids (MMtonnes CO2),1980,0.55899
596,Nigeria,CO2 emissions (MMtonnes CO2),1980,26.2584344
597,Nigeria,Coal and coke (MMtonnes CO2),1980,0.296961862
598,Nigeria,Consumed natural gas (MMtonnes CO2),1980,2.11091254
599,Nigeria,Petroleum and other liquids (MMtonnes CO2),1980,23.85056
600,Niue,CO2 emissions (MMtonnes CO2),1980,0.00281
601,Niue,Coal and coke (MMtonnes CO2),1980,0
602,Niue,Consumed natural gas (MMtonnes CO2),1980,0
603,Niue,Petroleum and other liquids (MMtonnes CO2),1980,0.00281
604,North Korea,CO2 emissions (MMtonnes CO2),1980,86.66301921
605,North Korea,Coal and coke (MMtonnes CO2),1980,79.89145921
606,North Korea,Consumed natural gas (MMtonnes CO2),1980,0
607,North Korea,Petroleum and other liquids (MMtonnes CO2),1980,6.77156
608,North Macedonia,CO2 emissions (MMtonnes CO2),1980,--
609,North Macedonia,Coal and coke (MMtonnes CO2),1980,--
610,North Macedonia,Consumed natural gas (MMtonnes CO2),1980,--
611,North Macedonia,Petroleum and other liquids (MMtonnes CO2),1980,--
612,Northern Mariana Islands,CO2 emissions (MMtonnes CO2),1980,0
613,Northern Mariana Islands,Coal and coke (MMtonnes CO2),1980,0
614,Northern Mariana Islands,Consumed natural gas (MMtonnes CO2),1980,
615,Northern Mariana Islands,Petroleum and other liquids (MMtonnes CO2),1980,
616,Norway,CO2 emissions (MMtonnes CO2),1980,31.74592966
617,Norway,Coal and coke (MMtonnes CO2),1980,4.031460301
618,Norway,Consumed natural gas (MMtonnes CO2),1980,2.03339675
619,Norway,Petroleum and other liquids (MMtonnes CO2),1980,25.68107261
620,Oman,CO2 emissions (MMtonnes CO2),1980,3.95997924
621,Oman,Coal and coke (MMtonnes CO2),1980,0
622,Oman,Consumed natural gas (MMtonnes CO2),1980,1.55540924
623,Oman,Petroleum and other liquids (MMtonnes CO2),1980,2.40457
624,Pakistan,CO2 emissions (MMtonnes CO2),1980,32.62152936
625,Pakistan,Coal and coke (MMtonnes CO2),1980,3.154047858
626,Pakistan,Consumed natural gas (MMtonnes CO2),1980,14.7948515
627,Pakistan,Petroleum and other liquids (MMtonnes CO2),1980,14.67263
628,Palestinian Territories,CO2 emissions (MMtonnes CO2),1980,--
629,Palestinian Territories,Coal and coke (MMtonnes CO2),1980,--
630,Palestinian Territories,Consumed natural gas (MMtonnes CO2),1980,--
631,Palestinian Territories,Petroleum and other liquids (MMtonnes CO2),1980,--
632,Panama,CO2 emissions (MMtonnes CO2),1980,5.39004
633,Panama,Coal and coke (MMtonnes CO2),1980,0
634,Panama,Consumed natural gas (MMtonnes CO2),1980,0
635,Panama,Petroleum and other liquids (MMtonnes CO2),1980,5.39004
636,Papua New Guinea,CO2 emissions (MMtonnes CO2),1980,1.71931
637,Papua New Guinea,Coal and coke (MMtonnes CO2),1980,0
638,Papua New Guinea,Consumed natural gas (MMtonnes CO2),1980,0
639,Papua New Guinea,Petroleum and other liquids (MMtonnes CO2),1980,1.71931
640,Paraguay,CO2 emissions (MMtonnes CO2),1980,1.386
641,Paraguay,Coal and coke (MMtonnes CO2),1980,0
642,Paraguay,Consumed natural gas (MMtonnes CO2),1980,0
643,Paraguay,Petroleum and other liquids (MMtonnes CO2),1980,1.386
644,Peru,CO2 emissions (MMtonnes CO2),1980,21.93715382
645,Peru,Coal and coke (MMtonnes CO2),1980,0.731665291
646,Peru,Consumed natural gas (MMtonnes CO2),1980,2.264458533
647,Peru,Petroleum and other liquids (MMtonnes CO2),1980,18.94103
648,Philippines,CO2 emissions (MMtonnes CO2),1980,33.33575845
649,Philippines,Coal and coke (MMtonnes CO2),1980,1.136158453
650,Philippines,Consumed natural gas (MMtonnes CO2),1980,0
651,Philippines,Petroleum and other liquids (MMtonnes CO2),1980,32.1996
652,Poland,CO2 emissions (MMtonnes CO2),1980,398.6516864
653,Poland,Coal and coke (MMtonnes CO2),1980,332.8584377
654,Poland,Consumed natural gas (MMtonnes CO2),1980,19.80467419
655,Poland,Petroleum and other liquids (MMtonnes CO2),1980,45.98857447
656,Portugal,CO2 emissions (MMtonnes CO2),1980,21.19394101
657,Portugal,Coal and coke (MMtonnes CO2),1980,1.721424749
658,Portugal,Consumed natural gas (MMtonnes CO2),1980,0
659,Portugal,Petroleum and other liquids (MMtonnes CO2),1980,19.47251626
660,Puerto Rico,CO2 emissions (MMtonnes CO2),1980,14.007796
661,Puerto Rico,Coal and coke (MMtonnes CO2),1980,0
662,Puerto Rico,Consumed natural gas (MMtonnes CO2),1980,0
663,Puerto Rico,Petroleum and other liquids (MMtonnes CO2),1980,14.007796
664,Qatar,CO2 emissions (MMtonnes CO2),1980,11.69816072
665,Qatar,Coal and coke (MMtonnes CO2),1980,0
666,Qatar,Consumed natural gas (MMtonnes CO2),1980,10.22126072
667,Qatar,Petroleum and other liquids (MMtonnes CO2),1980,1.4769
668,Reunion,CO2 emissions (MMtonnes CO2),1980,0.60027
669,Reunion,Coal and coke (MMtonnes CO2),1980,0
670,Reunion,Consumed natural gas (MMtonnes CO2),1980,0
671,Reunion,Petroleum and other liquids (MMtonnes CO2),1980,0.60027
672,Romania,CO2 emissions (MMtonnes CO2),1980,169.9201355
673,Romania,Coal and coke (MMtonnes CO2),1980,44.90895317
674,Romania,Consumed natural gas (MMtonnes CO2),1980,71.0200623
675,Romania,Petroleum and other liquids (MMtonnes CO2),1980,53.99112
676,Russia,CO2 emissions (MMtonnes CO2),1980,--
677,Russia,Coal and coke (MMtonnes CO2),1980,--
678,Russia,Consumed natural gas (MMtonnes CO2),1980,--
679,Russia,Petroleum and other liquids (MMtonnes CO2),1980,--
680,Rwanda,CO2 emissions (MMtonnes CO2),1980,0.15247
681,Rwanda,Coal and coke (MMtonnes CO2),1980,0
682,Rwanda,Consumed natural gas (MMtonnes CO2),1980,0
683,Rwanda,Petroleum and other liquids (MMtonnes CO2),1980,0.15247
684,Saint Helena,CO2 emissions (MMtonnes CO2),1980,0
685,Saint Helena,Coal and coke (MMtonnes CO2),1980,0
686,Saint Helena,Consumed natural gas (MMtonnes CO2),1980,0
687,Saint Helena,Petroleum and other liquids (MMtonnes CO2),1980,
688,Saint Kitts and Nevis,CO2 emissions (MMtonnes CO2),1980,0.05054
689,Saint Kitts and Nevis,Coal and coke (MMtonnes CO2),1980,0
690,Saint Kitts and Nevis,Consumed natural gas (MMtonnes CO2),1980,0
691,Saint Kitts and Nevis,Petroleum and other liquids (MMtonnes CO2),1980,0.05054
692,Saint Lucia,CO2 emissions (MMtonnes CO2),1980,0.11181
693,Saint Lucia,Coal and coke (MMtonnes CO2),1980,0
694,Saint Lucia,Consumed natural gas (MMtonnes CO2),1980,0
695,Saint Lucia,Petroleum and other liquids (MMtonnes CO2),1980,0.11181
696,Saint Pierre and Miquelon,CO2 emissions (MMtonnes CO2),1980,0.1471
697,Saint Pierre and Miquelon,Coal and coke (MMtonnes CO2),1980,0
698,Saint Pierre and Miquelon,Consumed natural gas (MMtonnes CO2),1980,0
699,Saint Pierre and Miquelon,Petroleum and other liquids (MMtonnes CO2),1980,0.1471
700,Saint Vincent/Grenadines,CO2 emissions (MMtonnes CO2),1980,0.03793
701,Saint Vincent/Grenadines,Coal and coke (MMtonnes CO2),1980,0
702,Saint Vincent/Grenadines,Consumed natural gas (MMtonnes CO2),1980,0
703,Saint Vincent/Grenadines,Petroleum and other liquids (MMtonnes CO2),1980,0.03793
704,Samoa,CO2 emissions (MMtonnes CO2),1980,0.0929
705,Samoa,Coal and coke (MMtonnes CO2),1980,0
706,Samoa,Consumed natural gas (MMtonnes CO2),1980,0
707,Samoa,Petroleum and other liquids (MMtonnes CO2),1980,0.0929
708,Sao Tome and Principe,CO2 emissions (MMtonnes CO2),1980,0.0321
709,Sao Tome and Principe,Coal and coke (MMtonnes CO2),1980,0
710,Sao Tome and Principe,Consumed natural gas (MMtonnes CO2),1980,0
711,Sao Tome and Principe,Petroleum and other liquids (MMtonnes CO2),1980,0.0321
712,Saudi Arabia,CO2 emissions (MMtonnes CO2),1980,107.0715602
713,Saudi Arabia,Coal and coke (MMtonnes CO2),1980,0
714,Saudi Arabia,Consumed natural gas (MMtonnes CO2),1980,18.55381022
715,Saudi Arabia,Petroleum and other liquids (MMtonnes CO2),1980,88.51775
716,Senegal,CO2 emissions (MMtonnes CO2),1980,2.48792
717,Senegal,Coal and coke (MMtonnes CO2),1980,0
718,Senegal,Consumed natural gas (MMtonnes CO2),1980,0
719,Senegal,Petroleum and other liquids (MMtonnes CO2),1980,2.48792
720,Serbia,CO2 emissions (MMtonnes CO2),1980,--
721,Serbia,Coal and coke (MMtonnes CO2),1980,--
722,Serbia,Consumed natural gas (MMtonnes CO2),1980,--
723,Serbia,Petroleum and other liquids (MMtonnes CO2),1980,--
724,Seychelles,CO2 emissions (MMtonnes CO2),1980,0.21036
725,Seychelles,Coal and coke (MMtonnes CO2),1980,0
726,Seychelles,Consumed natural gas (MMtonnes CO2),1980,0
727,Seychelles,Petroleum and other liquids (MMtonnes CO2),1980,0.21036
728,Sierra Leone,CO2 emissions (MMtonnes CO2),1980,0.711
729,Sierra Leone,Coal and coke (MMtonnes CO2),1980,0
730,Sierra Leone,Consumed natural gas (MMtonnes CO2),1980,0
731,Sierra Leone,Petroleum and other liquids (MMtonnes CO2),1980,0.711
732,Singapore,CO2 emissions (MMtonnes CO2),1980,29.41307103
733,Singapore,Coal and coke (MMtonnes CO2),1980,0.012811034
734,Singapore,Consumed natural gas (MMtonnes CO2),1980,0
735,Singapore,Petroleum and other liquids (MMtonnes CO2),1980,29.40026
736,Slovakia,CO2 emissions (MMtonnes CO2),1980,--
737,Slovakia,Coal and coke (MMtonnes CO2),1980,--
738,Slovakia,Consumed natural gas (MMtonnes CO2),1980,--
739,Slovakia,Petroleum and other liquids (MMtonnes CO2),1980,--
740,Slovenia,CO2 emissions (MMtonnes CO2),1980,--
741,Slovenia,Coal and coke (MMtonnes CO2),1980,--
742,Slovenia,Consumed natural gas (MMtonnes CO2),1980,--
743,Slovenia,Petroleum and other liquids (MMtonnes CO2),1980,--
744,Solomon Islands,CO2 emissions (MMtonnes CO2),1980,0.09768
745,Solomon Islands,Coal and coke (MMtonnes CO2),1980,0
746,Solomon Islands,Consumed natural gas (MMtonnes CO2),1980,0
