COUNTRY,Composite_Indicators,Year,Value
United Kingdom,Coal (quad Btu),1991,2.70687676
United Kingdom,Natural gas (quad Btu),1991,2.244616
United Kingdom,Petroleum and other liquids (quad Btu),1991,3.695983724
United Kingdom,"Nuclear, renewables, and other (quad Btu)",1991,0.94548028
United Kingdom,Nuclear (quad Btu),1991,0.835086376
United Kingdom,Renewables and other (quad Btu),1991,0.110393904
United Kingdom,CO2 emissions (MMtonnes CO2),1991,613.6850654
United Kingdom,Coal and coke (MMtonnes CO2),1991,255.3990849
United Kingdom,Consumed natural gas (MMtonnes CO2),1991,119.0918429
United Kingdom,Petroleum and other liquids (MMtonnes CO2),1991,239.1941376
United Kingdom,Population,1991,57453810.0
United Kingdom,GDP,1991,1715.717
United Kingdom,Generation (billion kWh),1992,299.641
United Kingdom,Nuclear (billion kWh),1992,72.967
United Kingdom,Fossil fuels (billion kWh),1992,220.827
United Kingdom,Renewables (billion kWh),1992,6.407
United Kingdom,Hydroelectricity (billion kWh),1992,5.329
United Kingdom,Non-hydroelectric renewables (billion kWh),1992,1.078
United Kingdom,Geothermal (billion kWh),1992,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",1992,0.0
United Kingdom,Tide and wave (billion kWh),1992,0.0
United Kingdom,Solar (billion kWh),1992,0.0
United Kingdom,Wind (billion kWh),1992,0.04
United Kingdom,Biomass and waste (billion kWh),1992,1.038
United Kingdom,Hydroelectric pumped storage (billion kWh),1992,-0.56
United Kingdom,Consumption (quad Btu),1992,9.518093379
United Kingdom,Coal (quad Btu),1992,2.545586022
United Kingdom,Natural gas (quad Btu),1992,2.198282364
United Kingdom,Petroleum and other liquids (quad Btu),1992,3.736126964
United Kingdom,"Nuclear, renewables, and other (quad Btu)",1992,1.038098029
United Kingdom,Nuclear (quad Btu),1992,0.909241787
United Kingdom,Renewables and other (quad Btu),1992,0.128856242
United Kingdom,CO2 emissions (MMtonnes CO2),1992,596.7315685
United Kingdom,Coal and coke (MMtonnes CO2),1992,240.9080913
United Kingdom,Consumed natural gas (MMtonnes CO2),1992,116.6335346
United Kingdom,Petroleum and other liquids (MMtonnes CO2),1992,239.1899425
United Kingdom,Population,1992,57600060.0
United Kingdom,GDP,1992,1716.238
United Kingdom,Generation (billion kWh),1993,300.042
United Kingdom,Nuclear (billion kWh),1993,84.885
United Kingdom,Fossil fuels (billion kWh),1993,209.849
United Kingdom,Renewables (billion kWh),1993,5.819
United Kingdom,Hydroelectricity (billion kWh),1993,4.237
United Kingdom,Non-hydroelectric renewables (billion kWh),1993,1.582
United Kingdom,Geothermal (billion kWh),1993,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",1993,0.0
United Kingdom,Tide and wave (billion kWh),1993,0.0
United Kingdom,Solar (billion kWh),1993,0.0
United Kingdom,Wind (billion kWh),1993,0.218
United Kingdom,Biomass and waste (billion kWh),1993,1.364
United Kingdom,Hydroelectric pumped storage (billion kWh),1993,-0.511
United Kingdom,Consumption (quad Btu),1993,9.659051024
United Kingdom,Coal (quad Btu),1993,2.217974906
United Kingdom,Natural gas (quad Btu),1993,2.506449988
United Kingdom,Petroleum and other liquids (quad Btu),1993,3.750357875
United Kingdom,"Nuclear, renewables, and other (quad Btu)",1993,1.184268254
United Kingdom,Nuclear (quad Btu),1993,1.05461124
United Kingdom,Renewables and other (quad Btu),1993,0.129657014
United Kingdom,CO2 emissions (MMtonnes CO2),1993,583.3320971
United Kingdom,Coal and coke (MMtonnes CO2),1993,210.7074001
United Kingdom,Consumed natural gas (MMtonnes CO2),1993,132.9838815
United Kingdom,Petroleum and other liquids (MMtonnes CO2),1993,239.6408154
United Kingdom,Population,1993,57733690.0
United Kingdom,GDP,1993,1752.369
United Kingdom,Generation (billion kWh),1994,302.355
United Kingdom,Nuclear (billion kWh),1994,83.868
United Kingdom,Fossil fuels (billion kWh),1994,211.82
United Kingdom,Renewables (billion kWh),1994,7.255
United Kingdom,Hydroelectricity (billion kWh),1994,5.043
United Kingdom,Non-hydroelectric renewables (billion kWh),1994,2.212
United Kingdom,Geothermal (billion kWh),1994,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",1994,0.0
United Kingdom,Tide and wave (billion kWh),1994,0.0
United Kingdom,Solar (billion kWh),1994,0.0
United Kingdom,Wind (billion kWh),1994,0.342
United Kingdom,Biomass and waste (billion kWh),1994,1.87
United Kingdom,Hydroelectric pumped storage (billion kWh),1994,-0.588
United Kingdom,Consumption (quad Btu),1994,9.681963452
United Kingdom,Coal (quad Btu),1994,2.089837059
United Kingdom,Natural gas (quad Btu),1994,2.65165019
United Kingdom,Petroleum and other liquids (quad Btu),1994,3.748794425
United Kingdom,"Nuclear, renewables, and other (quad Btu)",1994,1.191681777
United Kingdom,Nuclear (quad Btu),1994,1.052711136
United Kingdom,Renewables and other (quad Btu),1994,0.138970641
United Kingdom,CO2 emissions (MMtonnes CO2),1994,576.8671023
United Kingdom,Coal and coke (MMtonnes CO2),1994,197.8332548
United Kingdom,Consumed natural gas (MMtonnes CO2),1994,140.6877202
United Kingdom,Petroleum and other liquids (MMtonnes CO2),1994,238.3461273
United Kingdom,Population,1994,57883310.0
United Kingdom,GDP,1994,1813.325
United Kingdom,Generation (billion kWh),1995,307.633
United Kingdom,Nuclear (billion kWh),1995,84.516
United Kingdom,Fossil fuels (billion kWh),1995,216.612
United Kingdom,Renewables (billion kWh),1995,7.235
United Kingdom,Hydroelectricity (billion kWh),1995,4.79
United Kingdom,Non-hydroelectric renewables (billion kWh),1995,2.445
United Kingdom,Geothermal (billion kWh),1995,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",1995,0.0
United Kingdom,Tide and wave (billion kWh),1995,0.0
United Kingdom,Solar (billion kWh),1995,0.0
United Kingdom,Wind (billion kWh),1995,0.391
United Kingdom,Biomass and waste (billion kWh),1995,2.054
United Kingdom,Hydroelectric pumped storage (billion kWh),1995,-0.73
United Kingdom,Consumption (quad Btu),1995,9.70926402
United Kingdom,Coal (quad Btu),1995,1.967898578
United Kingdom,Natural gas (quad Btu),1995,2.83482786
United Kingdom,Petroleum and other liquids (quad Btu),1995,3.712978452
United Kingdom,"Nuclear, renewables, and other (quad Btu)",1995,1.19355913
United Kingdom,Nuclear (quad Btu),1995,1.051922393
United Kingdom,Renewables and other (quad Btu),1995,0.141636737
United Kingdom,CO2 emissions (MMtonnes CO2),1995,572.4702032
United Kingdom,Coal and coke (MMtonnes CO2),1995,186.8973665
United Kingdom,Consumed natural gas (MMtonnes CO2),1995,150.4065168
United Kingdom,Petroleum and other liquids (MMtonnes CO2),1995,235.16632
United Kingdom,Population,1995,58040880.0
United Kingdom,GDP,1995,1851.674
United Kingdom,Generation (billion kWh),1996,328.457
United Kingdom,Nuclear (billion kWh),1996,89.937
United Kingdom,Fossil fuels (billion kWh),1996,233.326
United Kingdom,Renewables (billion kWh),1996,6.068
United Kingdom,Hydroelectricity (billion kWh),1996,3.359
United Kingdom,Non-hydroelectric renewables (billion kWh),1996,2.709
United Kingdom,Geothermal (billion kWh),1996,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",1996,0.0
United Kingdom,Tide and wave (billion kWh),1996,0.0
United Kingdom,Solar (billion kWh),1996,0.0
United Kingdom,Wind (billion kWh),1996,0.488
United Kingdom,Biomass and waste (billion kWh),1996,2.221
United Kingdom,Hydroelectric pumped storage (billion kWh),1996,-0.874
United Kingdom,Consumption (quad Btu),1996,10.23346326
United Kingdom,Coal (quad Btu),1996,1.826264729
United Kingdom,Natural gas (quad Btu),1996,3.354075321
United Kingdom,Petroleum and other liquids (quad Btu),1996,3.797588521
United Kingdom,"Nuclear, renewables, and other (quad Btu)",1996,1.255534684
United Kingdom,Nuclear (quad Btu),1996,1.119394485
United Kingdom,Renewables and other (quad Btu),1996,0.136140199
United Kingdom,CO2 emissions (MMtonnes CO2),1996,595.236738
United Kingdom,Coal and coke (MMtonnes CO2),1996,174.0669962
United Kingdom,Consumed natural gas (MMtonnes CO2),1996,177.9560563
United Kingdom,Petroleum and other liquids (MMtonnes CO2),1996,243.2136855
United Kingdom,Population,1996,58183440.0
United Kingdom,GDP,1996,1886.999
United Kingdom,Generation (billion kWh),1997,326.543
United Kingdom,Nuclear (billion kWh),1997,93.239
United Kingdom,Fossil fuels (billion kWh),1997,226.908
United Kingdom,Renewables (billion kWh),1997,7.387
United Kingdom,Hydroelectricity (billion kWh),1997,4.127
United Kingdom,Non-hydroelectric renewables (billion kWh),1997,3.26
United Kingdom,Geothermal (billion kWh),1997,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",1997,0.0
United Kingdom,Tide and wave (billion kWh),1997,0.0
United Kingdom,Solar (billion kWh),1997,0.0
United Kingdom,Wind (billion kWh),1997,0.667
United Kingdom,Biomass and waste (billion kWh),1997,2.593
United Kingdom,Hydroelectric pumped storage (billion kWh),1997,-0.991
United Kingdom,Consumption (quad Btu),1997,9.821238245
United Kingdom,Coal (quad Btu),1997,1.613424886
United Kingdom,Natural gas (quad Btu),1997,3.196873424
United Kingdom,Petroleum and other liquids (quad Btu),1997,3.700659125
United Kingdom,"Nuclear, renewables, and other (quad Btu)",1997,1.31028081
United Kingdom,Nuclear (quad Btu),1997,1.160492594
United Kingdom,Renewables and other (quad Btu),1997,0.149788216
United Kingdom,CO2 emissions (MMtonnes CO2),1997,563.2898385
United Kingdom,Coal and coke (MMtonnes CO2),1997,154.0789119
United Kingdom,Consumed natural gas (MMtonnes CO2),1997,169.6154476
United Kingdom,Petroleum and other liquids (MMtonnes CO2),1997,239.5954789
United Kingdom,Population,1997,58334810.0
United Kingdom,GDP,1997,1972.368
United Kingdom,Generation (billion kWh),1998,340.133
United Kingdom,Nuclear (billion kWh),1998,94.512
United Kingdom,Fossil fuels (billion kWh),1998,237.36
United Kingdom,Renewables (billion kWh),1998,9.231
United Kingdom,Hydroelectricity (billion kWh),1998,5.117
United Kingdom,Non-hydroelectric renewables (billion kWh),1998,4.114
United Kingdom,Geothermal (billion kWh),1998,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",1998,0.0
United Kingdom,Tide and wave (billion kWh),1998,0.0
United Kingdom,Solar (billion kWh),1998,0.0
United Kingdom,Wind (billion kWh),1998,0.877
United Kingdom,Biomass and waste (billion kWh),1998,3.237
United Kingdom,Hydroelectric pumped storage (billion kWh),1998,-0.97
United Kingdom,Consumption (quad Btu),1998,9.864067549
United Kingdom,Coal (quad Btu),1998,1.615681279
United Kingdom,Natural gas (quad Btu),1998,3.259072321
United Kingdom,Petroleum and other liquids (quad Btu),1998,3.660233547
United Kingdom,"Nuclear, renewables, and other (quad Btu)",1998,1.329080403
United Kingdom,Nuclear (quad Btu),1998,1.176336898
United Kingdom,Renewables and other (quad Btu),1998,0.152743505
United Kingdom,CO2 emissions (MMtonnes CO2),1998,564.1726786
United Kingdom,Coal and coke (MMtonnes CO2),1998,153.9892266
United Kingdom,Consumed natural gas (MMtonnes CO2),1998,172.9155138
United Kingdom,Petroleum and other liquids (MMtonnes CO2),1998,237.2679382
United Kingdom,Population,1998,58504120.0
United Kingdom,GDP,1998,2034.642
United Kingdom,Generation (billion kWh),1999,344.024
United Kingdom,Nuclear (billion kWh),1999,90.376
United Kingdom,Fossil fuels (billion kWh),1999,244.346
United Kingdom,Renewables (billion kWh),1999,10.174
United Kingdom,Hydroelectricity (billion kWh),1999,5.336
United Kingdom,Non-hydroelectric renewables (billion kWh),1999,4.838
United Kingdom,Geothermal (billion kWh),1999,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",1999,0.001
United Kingdom,Tide and wave (billion kWh),1999,0.0
United Kingdom,Solar (billion kWh),1999,0.001
United Kingdom,Wind (billion kWh),1999,0.85
United Kingdom,Biomass and waste (billion kWh),1999,3.987
United Kingdom,Hydroelectric pumped storage (billion kWh),1999,-0.872
United Kingdom,Consumption (quad Btu),1999,9.898060467
United Kingdom,Coal (quad Btu),1999,1.425810146
United Kingdom,Natural gas (quad Btu),1999,3.49350671
United Kingdom,Petroleum and other liquids (quad Btu),1999,3.695758716
United Kingdom,"Nuclear, renewables, and other (quad Btu)",1999,1.282984894
United Kingdom,Nuclear (quad Btu),1999,1.124858467
United Kingdom,Renewables and other (quad Btu),1999,0.158126427
United Kingdom,CO2 emissions (MMtonnes CO2),1999,557.9823808
United Kingdom,Coal and coke (MMtonnes CO2),1999,134.8812182
United Kingdom,Consumed natural gas (MMtonnes CO2),1999,185.353821
United Kingdom,Petroleum and other liquids (MMtonnes CO2),1999,237.7473415
United Kingdom,Population,1999,58708810.0
United Kingdom,GDP,1999,2095.967
United Kingdom,Generation (billion kWh),2000,352.58662
United Kingdom,Nuclear (billion kWh),2000,80.81
United Kingdom,Fossil fuels (billion kWh),2000,262.09362
United Kingdom,Renewables (billion kWh),2000,10.488
United Kingdom,Hydroelectricity (billion kWh),2000,5.085
United Kingdom,Non-hydroelectric renewables (billion kWh),2000,5.403
United Kingdom,Geothermal (billion kWh),2000,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2000,0.001
United Kingdom,Tide and wave (billion kWh),2000,0.0
United Kingdom,Solar (billion kWh),2000,0.001
United Kingdom,Wind (billion kWh),2000,0.947
United Kingdom,Biomass and waste (billion kWh),2000,4.455
United Kingdom,Hydroelectric pumped storage (billion kWh),2000,-0.805
United Kingdom,Consumption (quad Btu),2000,9.904656654
United Kingdom,Coal (quad Btu),2000,1.533955301
United Kingdom,Natural gas (quad Btu),2000,3.602672438
United Kingdom,Petroleum and other liquids (quad Btu),2000,3.611668466
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2000,1.156360448
United Kingdom,Nuclear (quad Btu),2000,0.997985641
United Kingdom,Renewables and other (quad Btu),2000,0.158374807
United Kingdom,CO2 emissions (MMtonnes CO2),2000,569.646097
United Kingdom,Coal and coke (MMtonnes CO2),2000,144.6330358
United Kingdom,Consumed natural gas (MMtonnes CO2),2000,191.1457907
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2000,233.8672706
United Kingdom,Population,2000,58915940.0
United Kingdom,GDP,2000,2181.748
United Kingdom,Generation (billion kWh),2001,360.2617
United Kingdom,Nuclear (billion kWh),2001,85.589
United Kingdom,Fossil fuels (billion kWh),2001,263.3927
United Kingdom,Renewables (billion kWh),2001,12.068
United Kingdom,Hydroelectricity (billion kWh),2001,4.055
United Kingdom,Non-hydroelectric renewables (billion kWh),2001,8.013
United Kingdom,Geothermal (billion kWh),2001,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2001,0.002
United Kingdom,Tide and wave (billion kWh),2001,0.0
United Kingdom,Solar (billion kWh),2001,0.002
United Kingdom,Wind (billion kWh),2001,0.965
United Kingdom,Biomass and waste (billion kWh),2001,7.046
United Kingdom,Hydroelectric pumped storage (billion kWh),2001,-0.788
United Kingdom,Consumption (quad Btu),2001,9.978123023
United Kingdom,Coal (quad Btu),2001,1.634967833
United Kingdom,Natural gas (quad Btu),2001,3.564956018
United Kingdom,Petroleum and other liquids (quad Btu),2001,3.56579945
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2001,1.212399722
United Kingdom,Nuclear (quad Btu),2001,1.05702415
United Kingdom,Renewables and other (quad Btu),2001,0.155375572
United Kingdom,CO2 emissions (MMtonnes CO2),2001,574.4422915
United Kingdom,Coal and coke (MMtonnes CO2),2001,153.0428575
United Kingdom,Consumed natural gas (MMtonnes CO2),2001,189.1446832
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2001,232.2547509
United Kingdom,Population,2001,59146250.0
United Kingdom,GDP,2001,2228.818
United Kingdom,Generation (billion kWh),2002,362.42851
United Kingdom,Nuclear (billion kWh),2002,83.456
United Kingdom,Fossil fuels (billion kWh),2002,265.79064
United Kingdom,Renewables (billion kWh),2002,13.99287
United Kingdom,Hydroelectricity (billion kWh),2002,4.78787
United Kingdom,Non-hydroelectric renewables (billion kWh),2002,9.205
United Kingdom,Geothermal (billion kWh),2002,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2002,0.003
United Kingdom,Tide and wave (billion kWh),2002,0.0
United Kingdom,Solar (billion kWh),2002,0.003
United Kingdom,Wind (billion kWh),2002,1.256
United Kingdom,Biomass and waste (billion kWh),2002,7.946
United Kingdom,Hydroelectric pumped storage (billion kWh),2002,-0.811
United Kingdom,Consumption (quad Btu),2002,9.844352707
United Kingdom,Coal (quad Btu),2002,1.506219226
United Kingdom,Natural gas (quad Btu),2002,3.60908423
United Kingdom,Petroleum and other liquids (quad Btu),2002,3.540263601
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2002,1.188785651
United Kingdom,Nuclear (quad Btu),2002,1.02009746
United Kingdom,Renewables and other (quad Btu),2002,0.168688191
United Kingdom,CO2 emissions (MMtonnes CO2),2002,562.4128295
United Kingdom,Coal and coke (MMtonnes CO2),2002,141.2978545
United Kingdom,Consumed natural gas (MMtonnes CO2),2002,191.485979
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2002,229.628996
United Kingdom,Population,2002,59401000.0
United Kingdom,GDP,2002,2268.284
United Kingdom,Generation (billion kWh),2003,372.62865
United Kingdom,Nuclear (billion kWh),2003,84.252
United Kingdom,Fossil fuels (billion kWh),2003,275.71798
United Kingdom,Renewables (billion kWh),2003,13.47067
United Kingdom,Hydroelectricity (billion kWh),2003,3.22767
United Kingdom,Non-hydroelectric renewables (billion kWh),2003,10.243
United Kingdom,Geothermal (billion kWh),2003,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2003,0.003
United Kingdom,Tide and wave (billion kWh),2003,0.0
United Kingdom,Solar (billion kWh),2003,0.003
United Kingdom,Wind (billion kWh),2003,1.285
United Kingdom,Biomass and waste (billion kWh),2003,8.955
United Kingdom,Hydroelectric pumped storage (billion kWh),2003,-0.812
United Kingdom,Consumption (quad Btu),2003,9.900547829
United Kingdom,Coal (quad Btu),2003,1.613752918
United Kingdom,Natural gas (quad Btu),2003,3.580114629
United Kingdom,Petroleum and other liquids (quad Btu),2003,3.579788825
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2003,1.126891457
United Kingdom,Nuclear (quad Btu),2003,0.95824762
United Kingdom,Renewables and other (quad Btu),2003,0.168643837
United Kingdom,CO2 emissions (MMtonnes CO2),2003,575.9453537
United Kingdom,Coal and coke (MMtonnes CO2),2003,154.4276325
United Kingdom,Consumed natural gas (MMtonnes CO2),2003,189.9489485
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2003,231.5687728
United Kingdom,Population,2003,59678750.0
United Kingdom,GDP,2003,2339.124
United Kingdom,Generation (billion kWh),2004,368.74138
United Kingdom,Nuclear (billion kWh),2004,75.999
United Kingdom,Fossil fuels (billion kWh),2004,277.27838
United Kingdom,Renewables (billion kWh),2004,16.312
United Kingdom,Hydroelectricity (billion kWh),2004,4.844
United Kingdom,Non-hydroelectric renewables (billion kWh),2004,11.468
United Kingdom,Geothermal (billion kWh),2004,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2004,0.004
United Kingdom,Tide and wave (billion kWh),2004,0.0
United Kingdom,Solar (billion kWh),2004,0.004
United Kingdom,Wind (billion kWh),2004,1.935
United Kingdom,Biomass and waste (billion kWh),2004,9.529
United Kingdom,Hydroelectric pumped storage (billion kWh),2004,-0.848
United Kingdom,Consumption (quad Btu),2004,9.940186541
United Kingdom,Coal (quad Btu),2004,1.548184254
United Kingdom,Natural gas (quad Btu),2004,3.745756105
United Kingdom,Petroleum and other liquids (quad Btu),2004,3.653175093
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2004,0.993071088
United Kingdom,Nuclear (quad Btu),2004,0.777355164
United Kingdom,Renewables and other (quad Btu),2004,0.215715925
United Kingdom,CO2 emissions (MMtonnes CO2),2004,585.1949375
United Kingdom,Coal and coke (MMtonnes CO2),2004,148.3572679
United Kingdom,Consumed natural gas (MMtonnes CO2),2004,198.7373331
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2004,238.1003365
United Kingdom,Population,2004,60017250.0
United Kingdom,GDP,2004,2393.976
United Kingdom,Generation (billion kWh),2005,370.65059
United Kingdom,Nuclear (billion kWh),2005,75.337
United Kingdom,Fossil fuels (billion kWh),2005,276.6561
United Kingdom,Renewables (billion kWh),2005,19.49149
United Kingdom,Hydroelectricity (billion kWh),2005,4.92149
United Kingdom,Non-hydroelectric renewables (billion kWh),2005,14.57
United Kingdom,Geothermal (billion kWh),2005,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2005,0.008
United Kingdom,Tide and wave (billion kWh),2005,0.0
United Kingdom,Solar (billion kWh),2005,0.008
United Kingdom,Wind (billion kWh),2005,2.904
United Kingdom,Biomass and waste (billion kWh),2005,11.658
United Kingdom,Hydroelectric pumped storage (billion kWh),2005,-0.834
United Kingdom,Consumption (quad Btu),2005,9.910784482
United Kingdom,Coal (quad Btu),2005,1.58463828
United Kingdom,Natural gas (quad Btu),2005,3.605312588
United Kingdom,Petroleum and other liquids (quad Btu),2005,3.703534235
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2005,1.017299379
United Kingdom,Nuclear (quad Btu),2005,0.770583902
United Kingdom,Renewables and other (quad Btu),2005,0.246715478
United Kingdom,CO2 emissions (MMtonnes CO2),2005,585.0286959
United Kingdom,Coal and coke (MMtonnes CO2),2005,151.2102305
United Kingdom,Consumed natural gas (MMtonnes CO2),2005,191.2858682
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2005,242.5325972
United Kingdom,Population,2005,60461690.0
United Kingdom,GDP,2005,2457.856
United Kingdom,Generation (billion kWh),2006,368.44623
United Kingdom,Nuclear (billion kWh),2006,69.382
United Kingdom,Fossil fuels (billion kWh),2006,279.63308
United Kingdom,Renewables (billion kWh),2006,20.49615
United Kingdom,Hydroelectricity (billion kWh),2006,4.59315
United Kingdom,Non-hydroelectric renewables (billion kWh),2006,15.903
United Kingdom,Geothermal (billion kWh),2006,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2006,0.011
United Kingdom,Tide and wave (billion kWh),2006,0.0
United Kingdom,Solar (billion kWh),2006,0.011
United Kingdom,Wind (billion kWh),2006,4.225
United Kingdom,Biomass and waste (billion kWh),2006,11.667
United Kingdom,Hydroelectric pumped storage (billion kWh),2006,-1.065
United Kingdom,Consumption (quad Btu),2006,9.806849843
United Kingdom,Coal (quad Btu),2006,1.732093139
United Kingdom,Natural gas (quad Btu),2006,3.431439892
United Kingdom,Petroleum and other liquids (quad Btu),2006,3.679752591
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2006,0.963564221
United Kingdom,Nuclear (quad Btu),2006,0.709673232
United Kingdom,Renewables and other (quad Btu),2006,0.253890989
United Kingdom,CO2 emissions (MMtonnes CO2),2006,589.2383719
United Kingdom,Coal and coke (MMtonnes CO2),2006,165.0986845
United Kingdom,Consumed natural gas (MMtonnes CO2),2006,182.0607625
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2006,242.0789249
United Kingdom,Population,2006,60893380.0
United Kingdom,GDP,2006,2510.955
United Kingdom,Generation (billion kWh),2007,367.6483
United Kingdom,Nuclear (billion kWh),2007,57.524
United Kingdom,Fossil fuels (billion kWh),2007,289.834
United Kingdom,Renewables (billion kWh),2007,21.5023
United Kingdom,Hydroelectricity (billion kWh),2007,5.0773
United Kingdom,Non-hydroelectric renewables (billion kWh),2007,16.425
United Kingdom,Geothermal (billion kWh),2007,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2007,0.014
United Kingdom,Tide and wave (billion kWh),2007,0.0
United Kingdom,Solar (billion kWh),2007,0.014
United Kingdom,Wind (billion kWh),2007,5.274
United Kingdom,Biomass and waste (billion kWh),2007,11.137
United Kingdom,Hydroelectric pumped storage (billion kWh),2007,-1.212
United Kingdom,Consumption (quad Btu),2007,9.4594441
United Kingdom,Coal (quad Btu),2007,1.61494713
United Kingdom,Natural gas (quad Btu),2007,3.454898234
United Kingdom,Petroleum and other liquids (quad Btu),2007,3.574802422
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2007,0.814796314
United Kingdom,Nuclear (quad Btu),2007,0.560394091
United Kingdom,Renewables and other (quad Btu),2007,0.254402223
United Kingdom,CO2 emissions (MMtonnes CO2),2007,574.3540041
United Kingdom,Coal and coke (MMtonnes CO2),2007,154.0453313
United Kingdom,Consumed natural gas (MMtonnes CO2),2007,183.3053839
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2007,237.0032889
United Kingdom,Population,2007,61382940.0
United Kingdom,GDP,2007,2575.322
United Kingdom,Generation (billion kWh),2008,360.71519
United Kingdom,Nuclear (billion kWh),2008,48.206
United Kingdom,Fossil fuels (billion kWh),2008,290.176
United Kingdom,Renewables (billion kWh),2008,23.61519
United Kingdom,Hydroelectricity (billion kWh),2008,5.14119
United Kingdom,Non-hydroelectric renewables (billion kWh),2008,18.474
United Kingdom,Geothermal (billion kWh),2008,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2008,0.017
United Kingdom,Tide and wave (billion kWh),2008,0.0
United Kingdom,Solar (billion kWh),2008,0.017
United Kingdom,Wind (billion kWh),2008,7.122
United Kingdom,Biomass and waste (billion kWh),2008,11.335
United Kingdom,Hydroelectric pumped storage (billion kWh),2008,-1.282
United Kingdom,Consumption (quad Btu),2008,9.353686276
United Kingdom,Coal (quad Btu),2008,1.495857849
United Kingdom,Natural gas (quad Btu),2008,3.567009939
United Kingdom,Petroleum and other liquids (quad Btu),2008,3.534962205
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2008,0.755856283
United Kingdom,Nuclear (quad Btu),2008,0.469618899
United Kingdom,Renewables and other (quad Btu),2008,0.286237384
United Kingdom,CO2 emissions (MMtonnes CO2),2008,567.7228259
United Kingdom,Coal and coke (MMtonnes CO2),2008,141.9745794
United Kingdom,Consumed natural gas (MMtonnes CO2),2008,189.2536573
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2008,236.4945892
United Kingdom,Population,2008,61874380.0
United Kingdom,GDP,2008,2571.348
United Kingdom,Generation (billion kWh),2009,349.01892
United Kingdom,Nuclear (billion kWh),2009,62.86
United Kingdom,Fossil fuels (billion kWh),2009,260.325
United Kingdom,Renewables (billion kWh),2009,26.99192
United Kingdom,Hydroelectricity (billion kWh),2009,5.22792
United Kingdom,Non-hydroelectric renewables (billion kWh),2009,21.764
United Kingdom,Geothermal (billion kWh),2009,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2009,0.021
United Kingdom,Tide and wave (billion kWh),2009,0.001
United Kingdom,Solar (billion kWh),2009,0.02
United Kingdom,Wind (billion kWh),2009,9.281
United Kingdom,Biomass and waste (billion kWh),2009,12.462
United Kingdom,Hydroelectric pumped storage (billion kWh),2009,-1.158
United Kingdom,Consumption (quad Btu),2009,8.819021847
United Kingdom,Coal (quad Btu),2009,1.248038487
United Kingdom,Natural gas (quad Btu),2009,3.33685714
United Kingdom,Petroleum and other liquids (quad Btu),2009,3.347597696
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2009,0.886528525
United Kingdom,Nuclear (quad Btu),2009,0.612376965
United Kingdom,Renewables and other (quad Btu),2009,0.274151559
United Kingdom,CO2 emissions (MMtonnes CO2),2009,519.3831875
United Kingdom,Coal and coke (MMtonnes CO2),2009,117.0851944
United Kingdom,Consumed natural gas (MMtonnes CO2),2009,177.042517
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2009,225.2554762
United Kingdom,Population,2009,62327250.0
United Kingdom,GDP,2009,2455.368
United Kingdom,Generation (billion kWh),2010,363.598119
United Kingdom,Nuclear (billion kWh),2010,56.442001
